x,y,z
2.7334167709637045,0,309.9559962365181
2.811013767209012,0,310.8870803244539
2.8886107634543183,0,333.9559962365181
2.966207759699625,0,341.9559962365181
3.0438047559449313,0,357.9559962365181
3.1214017521902377,0,365.9559962365181
3.198998748435545,0,376.95018072499005
3.2765957446808516,0,388.9345359536583
3.354192740926158,0,397.9559962365181
3.4317897371714645,0,405.9559962365181
3.509386733416771,0,405.9559962365181
3.5869837296620783,0,389.9559962365181
3.664580725907385,0,384.85980453006607
3.7421777221526913,0,372.8441597587344
3.8197747183979978,0,389.9559962365181
3.8973717146433042,0,397.9559962365181
3.9749687108886107,0,408.79955373344717
4.052565707133918,0,421.9559962365181
4.1301627033792245,0,429.9559962365181
4.207759699624531,0,437.9559962365181
4.2853566958698375,0,445.9559962365181
4.362953692115144,0,445.9559962365181
4.440550688360451,0,461.9559962365181
4.518147684605758,0,461.9559962365181
4.595744680851064,0,445.9559962365181
4.673341677096371,0,437.9559962365181
4.750938673341677,0,440.65009088626266
4.828535669586984,0,447.27754635810527
4.906132665832291,0,453.9559962365181
4.9837296620775975,0,461.9559962365181
5.061326658322904,0,469.9559962365181
5.13892365456821,0,477.9559962365181
5.216520650813517,0,485.9559962365181
5.294117647058824,0,493.9559962365181
5.371714643304131,0,501.9559962365181
5.449311639549437,0,503.3980479513342
5.526908635794744,0,509.9559962365181
5.60450563204005,0,493.9559962365181
5.6821026282853575,0,483.442653976617
5.759699624530664,0,493.9559962365181
5.8372966207759704,0,501.9559962365181
5.914893617021277,0,509.9559962365181
5.992490613266583,0,517.9559962365181
6.070087609511891,0,517.9559962365181
6.147684605757197,0,523.5318660271871
6.225281602002504,0,525.9559962365181
6.30287859824781,0,533.9559962365181
6.380475594493117,0,533.9559962365181
6.458072590738423,0,541.9559962365181
6.53566958698373,0,541.9559962365181
6.613266583229036,0,536.2885861065669
6.6908635794743425,0,525.9559962365181
6.768460575719651,0,536.2596248526202
6.846057571964957,0,541.9559962365181
6.923654568210264,0,544.2283353099568
7.00125156445557,0,556.2126905386251
7.078848560700877,0,557.9559962365181
7.156445556946183,0,557.9559962365181
7.23404255319149,0,563.7439079596983
7.311639549436796,0,565.9559962365181
7.3892365456821025,0,565.9559962365181
7.466833541927409,0,573.9559962365181
7.544430538172717,0,573.9559962365181
7.622027534418024,0,565.9559962365181
7.69962453066333,0,573.9559962365181
7.777221526908637,0,581.9559962365181
7.854818523153943,0,581.9559962365181
7.93241551939925,0,580.034266437485
8.010012515644556,0,581.9559962365181
8.087609511889863,0,588.0029768948217
8.165206508135169,0,583.9896604121978
8.242803504380475,0,589.9559962365181
8.320400500625782,0,589.9559962365181
8.39799749687109,0,589.9559962365181
8.475594493116397,0,597.9559962365181
8.553191489361703,0,597.9559962365181
8.63078848560701,0,597.9559962365181
8.708385481852316,0,605.9559962365181
8.785982478097623,0,605.9559962365181
8.863579474342929,0,611.8511857589293
8.941176470588236,0,605.9559962365181
9.018773466833542,0,611.8245527936816
9.096370463078848,0,612.1054127393941
9.173967459324157,0,608.118729222009
9.251564455569463,0,613.9559962365181
9.32916145181477,0,613.9559962365181
9.406758448060076,0,613.9559962365181
9.484355444305383,0,616.1766517299202
9.561952440550689,0,615.7173676830765
9.639549436795996,0,621.9559962365181
9.717146433041302,0,621.9559962365181
9.794743429286608,0,621.9559962365181
9.872340425531915,0,628.2525472978708
9.949937421777221,0,621.9559962365181
10.02753441802253,0,621.9559962365181
10.105131414267836,0,629.9559962365181
10.182728410513143,0,629.9559962365181
10.260325406758449,0,629.9559962365181
10.337922403003756,0,629.9559962365181
10.415519399249062,0,629.9559962365181
10.493116395494368,0,629.9559962365181
10.570713391739675,0,629.9559962365181
10.648310387984981,0,629.9559962365181
10.725907384230288,0,629.9559962365181
10.803504380475594,0,631.4763644966097
10.881101376720903,0,629.9559962365181
10.958698372966209,0,629.9559962365181
11.036295369211516,0,629.9559962365181
11.113892365456822,0,629.9559962365181
11.191489361702128,0,635.4036398504456
11.269086357947435,0,637.9559962365181
11.346683354192741,0,635.3738359634202
11.424280350438048,0,636.5561295696555
11.501877346683354,0,629.9559962365181
11.57947434292866,0,637.9559962365181
11.657071339173967,0,632.6007355949426
11.734668335419276,0,636.6140520775577
11.812265331664582,0,637.9559962365181
11.889862327909889,0,637.9559962365181
11.967459324155195,0,632.6586581028449
12.045056320400501,0,637.9559962365181
12.122653316645808,0,632.6899476455083
12.200250312891114,0,637.9559962365181
12.27784730913642,0,637.9559962365181
12.355444305381727,0,637.9559962365181
12.433041301627034,0,637.9559962365181
12.510638297872342,0,637.9559962365181
12.588235294117649,0,635.1328327769623
12.665832290362955,0,636.7924761786978
12.743429286608261,0,632.8104492387373
12.821026282853568,0,631.088226751675
12.898623279098874,0,637.9559962365181
12.97622027534418,0,637.9559962365181
13.053817271589487,0,635.0436207263879
13.131414267834794,0,637.9559962365181
13.2090112640801,0,637.9559962365181
13.286608260325407,0,629.9559962365181
13.364205256570715,0,637.9559962365181
13.441802252816021,0,636.9442673145901
13.519399249061328,0,634.9544086758223
13.596996245306634,0,637.9559962365181
13.674593241551941,0,634.9231191331588
13.752190237797247,0,637.9559962365181
13.829787234042554,0,629.9559962365181
13.90738423028786,0,629.9559962365181
13.984981226533167,0,629.9559962365181
14.062578222778473,0,629.9559962365181
14.140175219023781,0,629.9559962365181
14.217772215269086,0,629.9559962365181
14.295369211514394,0,629.9559962365181
14.3729662077597,0,629.9559962365181
14.450563204005007,0,634.7713279972666
14.528160200250312,0,629.9559962365181
14.60575719649562,0,629.9559962365181
14.683354192740929,0,629.9559962365181
14.760951188986233,0,629.9559962365181
14.838548185231542,0,629.9559962365181
14.916145181476846,0,629.9559962365181
14.993742177722154,0,629.9559962365181
15.07133917396746,0,629.9559962365181
15.148936170212767,0,621.9559962365181
15.226533166458072,0,629.9559962365181
15.30413016270338,0,622.6062203787503
15.381727158948685,0,626.5929038961176
15.459324155193993,0,629.3370616369492
15.536921151439302,0,625.3503781195642
15.614518147684606,0,629.9559962365181
15.692115143929914,0,626.5303248108086
15.76971214017522,0,629.399640722276
15.847309136420527,0,629.9559962365181
15.924906132665832,0,621.9559962365181
16.00250312891114,0,621.9559962365181
16.080100125156445,0,621.9559962365181
16.157697121401753,0,621.9559962365181
16.23529411764706,0,621.9559962365181
16.312891113892366,0,621.9559962365181
16.390488110137674,0,622.3965067349558
16.46808510638298,0,625.5334587981288
16.545682102628287,0,621.5421187033282
16.623279098873592,0,618.3519007096596
16.7008760951189,0,621.9559962365181
16.778473091364205,0,621.9559962365181
16.856070087609513,0,621.9559962365181
16.933667083854818,0,621.9559962365181
17.011264080100126,0,621.6313307539027
17.088861076345434,0,613.9559962365181
17.16645807259074,0,613.9559962365181
17.244055068836047,0,617.6852499340123
17.321652065081352,0,621.6939098392294
17.39924906132666,0,617.71188289926
17.476846057571965,0,606.1821365137279
17.554443053817273,0,617.7385158645078
17.632040050062578,0,613.9559962365181
17.709637046307886,0,613.9559962365181
17.78723404255319,0,613.9559962365181
17.8648310387985,0,613.9559962365181
17.942428035043807,0,606.0929244631711
18.020025031289112,0,613.9559962365181
18.09762202753442,0,613.9559962365181
18.175219023779725,0,609.8636740351612
18.252816020025033,0,606.0396585326756
18.330413016270338,0,609.8903070004089
18.408010012515646,0,605.9559962365181
18.48560700876095,0,605.9559962365181
18.56320400500626,0,605.9559962365181
18.640801001251564,0,605.9559962365181
18.718397997496872,0,605.9559962365181
18.79599499374218,0,605.9559962365181
18.873591989987485,0,605.9559962365181
18.951188986232793,0,605.9559962365181
19.028785982478098,0,605.9559962365181
19.106382978723406,0,605.9559962365181
19.18397997496871,0,605.9559962365181
19.26157697121402,0,605.9559962365181
19.339173967459324,0,597.9559962365181
19.416770963704632,0,601.8073152514171
19.494367959949937,0,605.9559962365181
19.571964956195245,0,597.9559962365181
19.649561952440553,0,597.9559962365181
19.727158948685858,0,597.9559962365181
19.804755944931166,0,597.9559962365181
19.88235294117647,0,597.9559962365181
19.95994993742178,0,597.9559962365181
20.037546933667084,0,597.9559962365181
20.115143929912392,0,597.6734971755642
20.192740926157697,0,597.9559962365181
20.270337922403005,0,597.6468642103165
20.347934918648313,0,597.9559962365181
20.425531914893618,0,589.9559962365181
20.503128911138926,0,594.3097342879981
20.58072590738423,0,590.3277073480465
20.65832290362954,0,594.3456804080771
20.735919899874844,0,589.9559962365181
20.813516896120152,0,594.3723133733248
20.891113892365457,0,597.9559962365181
20.968710888610765,0,589.9559962365181
21.04630788485607,0,589.9559962365181
21.123904881101378,0,589.9559962365181
21.201501877346686,0,589.9559962365181
21.27909887359199,0,589.9559962365181
21.3566958698373,0,589.9559962365181
21.434292866082604,0,585.4238340838891
21.511889862327912,0,589.9559962365181
21.589486858573217,0,589.9559962365181
21.667083854818525,0,589.9559962365181
21.74468085106383,0,589.9559962365181
21.822277847309138,0,581.9559962365181
21.899874843554443,0,586.5773704397216
21.97747183979975,0,581.9559962365181
22.05506883604506,0,581.9559962365181
22.132665832290364,0,581.9559962365181
22.210262828535672,0,581.9559962365181
22.287859824780977,0,581.9559962365181
22.365456821026285,0,581.9559962365181
22.44305381727159,0,581.9559962365181
22.520650813516898,0,581.9559962365181
22.598247809762203,0,581.9559962365181
22.67584480600751,0,581.9559962365181
22.753441802252816,0,574.7471346356533
22.831038798498124,0,581.9559962365181
22.908635794743432,0,581.9559962365181
22.986232790988737,0,581.9559962365181
23.063829787234045,0,581.9559962365181
23.14142678347935,0,578.8183736261794
23.219023779724658,0,581.0756457868262
23.296620775969963,0,573.9559962365181
23.37421777221527,0,581.0490128215783
23.451814768460576,0,573.9559962365181
23.529411764705884,0,573.9559962365181
23.60700876095119,0,573.9559962365181
23.684605757196497,0,573.9559962365181
23.762202753441805,0,568.9684606762211
23.83979974968711,0,573.9559962365181
23.917396745932418,0,573.9559962365181
23.994993742177723,0,573.9559962365181
24.07259073842303,0,571.0061108821419
24.150187734668336,0,573.9559962365181
24.227784730913644,0,573.9559962365181
24.30538172715895,0,565.9559962365181
24.382978723404257,0,571.0593768126374
24.46057571964956,0,565.9559962365181
24.53817271589487,0,565.9559962365181
24.615769712140178,0,565.9559962365181
24.693366708385483,0,568.7900365750721
24.77096370463079,0,565.9559962365181
24.848560700876096,0,565.9559962365181
24.926157697121404,0,565.9559962365181
25.00375469336671,0,565.9559962365181
25.081351689612017,0,571.4815989325738
25.15894868585732,0,565.9559962365181
25.23654568210263,0,564.682851464467
25.314142678347935,0,565.9559962365181
25.391739674593243,0,559.255773973817
25.46933667083855,0,557.9559962365181
25.546933667083856,0,557.9559962365181
25.624530663329164,0,560.6116124739409
25.70212765957447,0,557.9559962365181
25.779724655819777,0,557.9559962365181
25.85732165206508,0,564.5670064486447
25.93491864831039,0,557.9559962365181
26.012515644555695,0,557.9559962365181
26.090112640801003,0,557.9559962365181
26.16770963704631,0,557.9559962365181
26.245306633291616,0,557.9559962365181
26.322903629536924,0,557.9559962365181
26.40050062578223,0,555.4521711349965
26.478097622027537,0,549.9559962365181
26.55569461827284,0,557.9559962365181
26.63329161451815,0,549.9559962365181
26.710888610763455,0,549.9559962365181
26.788485607008763,0,556.3885823475135
26.866082603254068,0,549.9559962365181
26.943679599499376,0,549.9559962365181
27.021276595744684,0,555.5773293056322
27.09887359198999,0,549.9559962365181
27.176470588235297,0,549.9559962365181
27.2540675844806,0,549.9559962365181
27.33166458072591,0,547.6305952361278
27.409261576971215,0,549.9559962365181
27.486858573216523,0,549.9559962365181
27.564455569461828,0,549.9559962365181
27.642052565707136,0,549.9559962365181
27.71964956195244,0,541.9559962365181
27.79724655819775,0,547.7198072867022
27.874843554443057,0,543.7377803467328
27.95244055068836,0,541.9559962365181
28.03003754693367,0,543.7644133119805
28.107634543178975,0,541.9559962365181
28.185231539424283,0,541.9559962365181
28.262828535669588,0,541.9559962365181
28.340425531914896,0,541.9559962365181
28.4180225281602,0,541.9559962365181
28.49561952440551,0,541.9559962365181
28.573216520650814,0,536.0403940504328
28.65081351689612,0,541.9559962365181
28.72841051314143,0,539.9075445426646
28.806007509386735,0,535.9162044478818
28.883604505632043,0,533.9559962365181
28.961201501877348,0,539.9598419050755
29.038798498122656,0,533.9559962365181
29.11639549436796,0,539.9332089398278
29.19399249061327,0,539.9967565932391
29.271589486858574,0,533.9559962365181
29.349186483103882,0,533.9559962365181
29.426783479349186,0,533.9559962365181
29.504380475594495,0,533.9559962365181
29.581977471839803,0,533.9559962365181
29.659574468085108,0,533.9559962365181
29.737171464330416,0,528.094628549013
29.81476846057572,0,533.9559962365181
29.89236545682103,0,533.9559962365181
29.969962453066334,0,527.7727578987271
30.047559449311642,0,531.7547848386965
30.125156445556946,0,533.9559962365181
30.20275344180225,0,525.9559962365181
30.280350438047563,0,532.2018136596181
30.357947434292868,0,525.9559962365181
30.435544430538172,0,525.9559962365181
30.513141426783484,0,525.9559962365181
30.59073842302879,0,527.6475997280914
30.668335419274094,0,523.6296266680431
30.7459324155194,0,525.9559962365181
30.82352941176471,0,525.9559962365181
30.901126408010015,0,525.9559962365181
30.97872340425532,0,525.9559962365181
31.056320400500624,0,525.9559962365181
31.133917396745936,0,525.9559962365181
31.21151439299124,0,519.5317547122692
31.289111389236545,0,523.5109352482764
31.366708385481857,0,517.9559962365181
31.444305381727162,0,520.4277212307418
31.521902377972467,0,517.9559962365181
31.59949937421777,0,517.9559962365181
31.677096370463083,0,517.9559962365181
31.754693366708388,0,517.9559962365181
31.832290362953692,0,517.9559962365181
31.909887359198997,0,517.9559962365181
31.98748435544431,0,517.9559962365181
32.065081351689614,0,517.9559962365181
32.14267834793492,0,516.5663572763979
32.22027534418023,0,515.3323031936652
32.297872340425535,0,517.9559962365181
32.37546933667084,0,512.6063532853886
32.453066332916144,0,516.6227929882767
32.530663329161456,0,509.9559962365181
32.60826032540676,0,516.6493949849425
32.685857321652065,0,515.2399941641617
32.76345431789737,0,509.9559962365181
32.84105131414268,0,509.9559962365181
32.91864831038799,0,516.7183253250271
32.99624530663329,0,509.9559962365181
33.0738423028786,0,509.9559962365181
33.15143929912391,0,509.9559962365181
33.22903629536921,0,508.7744076228394
33.30663329161452,0,504.78498534003546
33.38423028785983,0,509.9559962365181
33.461827284105134,0,507.08837952959897
33.53942428035044,0,509.9559962365181
33.61702127659575,0,509.9559962365181
33.694618272841055,0,503.0416990993799
33.77221526908636,0,504.87681693680423
33.849812265331664,0,501.9559962365181
33.927409261576976,0,501.9559962365181
34.00500625782228,0,501.9559962365181
34.082603254067585,0,501.9559962365181
34.16020025031289,0,501.9559962365181
34.2377972465582,0,498.93676489503633
34.31539424280351,0,501.9559962365181
34.39299123904881,0,497.0018295747011
34.47058823529412,0,494.8897310507507
34.54818523153943,0,501.9559962365181
34.62578222778473,0,501.9559962365181
34.70337922403004,0,501.9559962365181
34.78097622027535,0,493.9559962365181
34.858573216520654,0,498.8230710357423
34.93617021276596,0,493.9559962365181
35.01376720901126,0,493.9559962365181
35.091364205256575,0,493.9559962365181
35.16896120150188,0,493.9559962365181
35.246558197747184,0,493.9559962365181
35.324155193992496,0,490.73194626710665
35.4017521902378,0,485.9559962365181
35.479349186483105,0,493.9559962365181
35.55694618272841,0,493.9559962365181
35.63454317897372,0,489.2408894859231
35.71214017521903,0,485.9559962365181
35.78973717146433,0,490.6444389810955
35.867334167709636,0,493.2824555199299
35.94493116395495,0,485.9559962365181
36.02252816020025,0,485.9559962365181
36.10012515644556,0,482.58033163250855
36.17772215269087,0,493.35286152556154
36.255319148936174,0,485.9559962365181
36.33291614518148,0,485.9559962365181
36.41051314142678,0,485.9559962365181
36.488110137672095,0,485.9559962365181
36.5657071339174,0,477.9559962365181
36.643304130162704,0,485.9559962365181
36.72090112640801,0,481.4461855465875
36.79849812265332,0,477.9559962365181
36.876095118898625,0,481.48327547509035
36.95369211514393,0,477.9559962365181
37.03128911138924,0,477.9559962365181
37.10888610763455,0,477.9559962365181
37.18648310387985,0,477.9559962365181
37.264080100125156,0,477.9559962365181
37.34167709637047,0,477.9559962365181
37.41927409261577,0,477.9559962365181
37.49687108886108,0,477.9559962365181
37.57446808510638,0,477.9559962365181
37.652065081351694,0,473.634890109653
37.729662077597,0,469.9559962365181
37.8072590738423,0,474.250500366682
37.884856070087615,0,469.9559962365181
37.96245306633292,0,469.9559962365181
38.040050062578224,0,469.9559962365181
38.11764705882353,0,469.9559962365181
38.19524405506884,0,469.9559962365181
38.272841051314145,0,469.9559962365181
38.35043804755945,0,469.9559962365181
38.428035043804755,0,469.9559962365181
38.50563204005007,0,469.9559962365181
38.58322903629537,0,465.8131067409169
38.660826032540676,0,469.9559962365181
38.73842302878599,0,465.83970873758267
38.81602002503129,0,461.9559962365181
38.8936170212766,0,466.036566786543
38.9712140175219,0,461.9559962365181
39.048811013767214,0,461.9559962365181
39.12640801001252,0,461.9559962365181
39.20400500625782,0,461.9559962365181
39.28160200250313,0,461.9559962365181
39.35919899874844,0,461.9559962365181
39.436795994993744,0,461.9559962365181
39.51439299123905,0,461.9559962365181
39.59198998748436,0,461.9559962365181
39.669586983729666,0,458.0179253688466
39.74718397997497,0,454.0405286927786
39.824780976220275,0,461.9559962365181
39.90237797246559,0,453.9559962365181
39.97997496871089,0,450.080721747122
40.057571964956196,0,453.9559962365181
40.1351689612015,0,453.9559962365181
40.21276595744681,0,453.9559962365181
40.29036295369212,0,445.9559962365181
40.36795994993742,0,453.9559962365181
40.445556946182734,0,453.9559962365181
40.52315394242804,0,453.9559962365181
40.60075093867334,0,453.9559962365181
40.67834793491865,0,453.9559962365181
40.75594493116396,0,450.23268979575124
40.833541927409264,0,445.9559962365181
40.91113892365457,0,445.9559962365181
40.988735919899874,0,453.9559962365181
41.066332916145186,0,445.9559962365181
41.14392991239049,0,445.9559962365181
41.221526908635795,0,445.9559962365181
41.29912390488111,0,445.9559962365181
41.37672090112641,0,445.9559962365181
41.454317897371716,0,445.9559962365181
41.53191489361702,0,445.9559962365181
41.60951188986233,0,445.9559962365181
41.68710888610764,0,445.9559962365181
41.76470588235294,0,445.9559962365181
41.84230287859825,0,441.4740066166206
41.91989987484356,0,438.45131785938884
41.99749687108886,0,437.9559962365181
42.07509386733417,0,437.9559962365181
42.15269086357948,0,437.9559962365181
42.230287859824784,0,437.9559962365181
42.30788485607009,0,437.9559962365181
42.385481852315394,0,437.9559962365181
42.463078848560706,0,437.9559962365181
42.54067584480601,0,437.9559962365181
42.618272841051315,0,437.9559962365181
42.69586983729663,0,437.30870656501816
42.77346683354193,0,433.28760856590355
42.851063829787236,0,437.28204255900056
42.92866082603254,0,434.65098590383394
43.00625782227785,0,437.23840324530573
43.08385481852316,0,434.6775879004997
43.16145181476846,0,430.7001912244317
43.23904881101377,0,429.9559962365181
43.31664580725908,0,429.9559962365181
43.39424280350438,0,429.9559962365181
43.47183979974969,0,429.9559962365181
43.549436795995,0,429.9559962365181
43.627033792240304,0,422.78191796266486
43.70463078848561,0,425.10939193463963
43.782227784730914,0,429.08678861070763
43.859824780976226,0,426.82920253506234
43.93742177722153,0,429.0601866140418
44.015018773466835,0,425.0447664767149
44.09261576971214,0,421.9559962365181
44.17021276595745,0,421.9559962365181
44.247809762202756,0,421.9559962365181
44.32540675844806,0,424.9914384647153
44.40300375469337,0,421.9559962365181
44.48060075093868,0,421.9559962365181
44.55819774718398,0,421.9559962365181
44.63579474342929,0,418.9808171696605
44.7133917396746,0,420.9085719794792
44.7909887359199,0,419.00741916632626
44.86858573216521,0,413.9559962365181
44.94618272841051,0,416.8661344220681
45.023779724655824,0,413.9559962365181
45.10137672090113,0,413.9559962365181
45.178973717146434,0,413.9559962365181
45.256570713391746,0,413.9559962365181
45.33416770963705,0,413.9559962365181
45.411764705882355,0,413.9559962365181
45.48936170212766,0,412.7569573448811
45.56695869837297,0,405.9559962365181
45.644555694618276,0,412.73035534821526
45.72215269086358,0,405.9559962365181
45.799749687108886,0,405.9559962365181
45.8773466833542,0,405.9559962365181
45.9549436795995,0,405.9559962365181
46.03254067584481,0,403.2511541115969
46.11013767209012,0,405.9559962365181
46.18773466833542,0,405.9559962365181
46.26533166458073,0,404.6208423524485
46.34292866082603,0,400.60134403754915
46.420525657071344,0,397.9559962365181
46.49812265331665,0,397.9559962365181
46.575719649561954,0,397.9559962365181
46.65331664580726,0,397.9559962365181
46.73091364205257,0,397.9559962365181
46.808510638297875,0,397.9559962365181
46.88610763454318,0,397.9559962365181
46.96370463078849,0,397.9559962365181
47.041301627033796,0,396.46887430381923
47.1188986232791,0,395.4622630700497
47.196495619524406,0,397.9559962365181
47.27409261576972,0,389.9559962365181
47.35168961201502,0,389.9559962365181
47.42928660826033,0,389.9559962365181
47.50688360450563,0,389.9559962365181
47.58448060075094,0,389.9559962365181
47.66207759699625,0,389.9559962365181
47.73967459324155,0,387.58175421487294
47.817271589486865,0,383.5950862178462
47.89486858573217,0,389.9559962365181
47.972465581977474,0,381.9559962365181
48.05006257822278,0,387.6404797013136
48.12765957446809,0,383.66308302521014
48.205256570713395,0,381.9559962365181
48.2828535669587,0,381.9559962365181
48.360450563204004,0,381.9559962365181
48.438047559449316,0,375.7162870185772
48.51564455569462,0,376.17827020953405
48.593241551939926,0,380.1649382065252
48.67083854818524,0,373.9559962365181
48.74843554443054,0,373.9559962365181
48.82603254067585,0,373.9559962365181
48.90362953692115,0,373.9559962365181
48.98122653316646,0,373.9559962365181
49.05882352941177,0,373.9559962365181
49.13642052565707,0,368.0529661668868
49.21401752190238,0,373.9559962365181
49.29161451814769,0,373.9559962365181
49.369211514392994,0,365.9559962365181
49.4468085106383,0,365.9559962365181
49.52440550688361,0,365.9559962365181
49.602002503128915,0,365.9559962365181
49.67959949937422,0,365.9559962365181
49.757196495619525,0,365.9559962365181
49.834793491864836,0,363.9190781819995
49.91239048811014,0,365.9559962365181
49.989987484355446,0,357.9559962365181
50.06758448060075,0,357.9559962365181
50.14518147684606,0,357.9559962365181
50.22277847309137,0,357.9559962365181
50.30037546933667,0,352.077654369787
50.37797246558198,0,357.9559962365181
50.45556946182729,0,349.9559962365181
50.53316645807259,0,351.7900668713334
50.6107634543179,0,355.7674635474014
50.68836045056321,0,349.9559962365181
50.765957446808514,0,349.9559962365181
50.84355444305382,0,349.9559962365181
50.92115143929912,0,352.19773291900185
50.998748435544435,0,348.21629041540746
51.07634543178974,0,347.68237005462
51.153942428035045,0,341.9559962365181
51.231539424280356,0,341.9559962365181
51.30913642052566,0,341.9559962365181
51.386733416770966,0,341.9559962365181
51.46433041301627,0,341.9559962365181
51.54192740926158,0,341.9559962365181
51.61952440550689,0,340.3267442296325
51.69712140175219,0,333.9559962365181
51.774718397997496,0,333.9559962365181
51.85231539424281,0,333.9559962365181
51.92991239048811,0,333.9559962365181
52.00750938673342,0,333.9559962365181
52.08510638297873,0,332.42515487082807
52.162703379224034,0,328.43491847904505
52.24030037546934,0,325.9559962365181
52.31789737171464,0,325.9559962365181
52.395494367959955,0,325.9559962365181
52.47309136420526,0,317.9559962365181
52.550688360450565,0,319.39176596033474
52.62828535669587,0,317.9559962365181
52.70588235294118,0,316.5468905186835
52.783479349186486,0,317.9559962365181
52.86107634543179,0,317.9559962365181
52.9386733416771,0,315.32510594536194
53.01627033792241,0,309.9559962365181
53.09386733416771,0,309.9559962365181
53.171464330413016,0,309.9559962365181
53.24906132665833,0,307.2594156503464
53.32665832290363,0,309.9559962365181
53.40425531914894,0,309.9559962365181
53.48185231539425,0,308.6988585673127
53.559449311639554,0,307.1998019027147
53.63704630788486,0,301.9559962365181
53.71464330413016,0,301.9559962365181
53.792240300375475,0,300.7549861366547
53.86983729662078,0,301.9559962365181
53.947434292866085,0,300.7815881333559
54.02503128911139,0,293.9559962365181
54.1026282853567,0,293.9559962365181
54.180225281602006,0,293.9559962365181
54.25782227784731,0,293.9559962365181
54.33541927409262,0,288.8573954506195
54.41301627033793,0,292.8774906219595
54.49061326658323,0,285.9559962365181
54.568210262828536,0,285.9559962365181
54.64580725907385,0,285.9559962365181
54.72340425531915,0,277.9559962365181
54.80100125156446,0,280.9441506369679
54.87859824780976,0,277.9559962365181
54.956195244055074,0,277.9559962365181
55.03379224030038,0,270.9091978084295
55.11138923654568,0,274.90298238781855
55.188986232790995,0,269.9559962365181
55.2665832290363,0,269.9559962365181
55.344180225281605,0,269.9559962365181
55.42177722152691,0,269.9559962365181
55.49937421777222,0,261.9559962365181
55.576971214017526,0,261.9559962365181
55.65456821026283,0,261.9559962365181
55.732165206508135,0,261.9559962365181
55.80976220275345,0,261.9559962365181
55.88735919899875,0,257.1606247197803
55.964956195244056,0,261.1814267192536
56.04255319148937,0,253.95599623651813
56.12015018773467,0,253.95599623651813
56.19774718397998,0,253.95599623651813
56.27534418022528,0,253.23475473125316
56.352941176470594,0,245.95599623651813
56.4305381727159,0,245.95599623651813
56.5081351689612,0,245.95599623651813
56.58573216520651,0,238.62235644258985
56.66332916145182,0,242.59975311869331
56.740926157697125,0,237.95599623651813
56.81852315394243,0,237.95599623651813
56.89612015018774,0,237.95599623651813
56.973717146433046,0,233.3733907768736
57.05131414267835,0,237.3867227798824
57.128911138923655,0,229.95599623651813
57.20650813516897,0,229.95599623651813
57.28410513141427,0,229.95599623651813
57.361702127659576,0,222.4707418080272
57.43929912390488,0,226.44813848409518
57.51689612015019,0,221.95599623651813
57.5944931163955,0,218.4215364874294
57.6720901126408,0,214.39996565050666
57.749687108886114,0,213.95599623651813
57.82728410513142,0,213.95599623651813
