Synthetic,Scope Studio V/I/di-dt demo
Internal Inductance H,0.000166
Load Resistance Ohm,0.012
Original Data,Synthetic demonstration only
TIME,CH1 BBCM Voltage (V),CH2 Pearson Current (A),CH3 Control (V),CH4 dI/dt (A/s),CH5 L*dI/dt (V),CH6 Drive Voltage (V)
0.00095,2.51999274252296,0.12893557533996589,0.0006169728799311587,57.89335485213104,0.009610296905453753,0.009871566078898539
0.001,2.519991777633712,-2.6214076171770073,0.0006894689600815743,64.67167575270557,0.010735498174949124,0.011031503361305189
0.0010500000000000002,2.5199906997724497,0.2570019177127457,0.000770482224416745,72.24643011361586,0.011992907398860232,0.01232771559066792
0.0011,2.519989495665281,0.6748328672985696,0.00086101298559513,80.71115493762785,0.013398051719646224,0.01377620776952208
0.00115,2.5199881504793655,-1.4727559334012357,0.0009621789581358573,90.17036498394748,0.014968280587335282,0.015394863330173716
0.0012000000000000001,2.519986647639949,-0.4231200404452095,0.001075229017089155,100.74083922649203,0.016722979311597677,0.01720366427342648
0.00125,2.519984968625962,-0.780247662564361,0.0012015585640946314,112.55305759126146,0.018683807560149403,0.019224937025514102
0.0013000000000000002,2.519983092741669,0.3406338875519852,0.0013427266873612404,125.75280540879756,0.020874965697860393,0.021483626997779847
0.00135,2.519980996861579,-0.7674752121796357,0.0015004753234369944,140.5029650110071,0.023323492191827177,0.02400760517499191
0.0014,2.5199786551454952,-1.3092861697950582,0.0016767506523323907,156.98551611534285,0.026059595675146912,0.02682801043731825
0.0014500000000000001,2.519976038720227,-0.40781265988228654,0.001873726983860725,175.40376909597023,0.02911702566993106,0.0299796317417716
0.0015,2.519973115324075,0.037269247055899256,0.0020938334222218658,195.98485796537184,0.03253348642225173,0.03350133475554985
0.0015500000000000002,2.5199698489097755,2.5685206808226373,0.0023397836281646763,218.98252290697272,0.03635109880255747,0.03743653805063482
0.0016,2.5199661992010607,0.6211879874320857,0.0026146090338168186,244.68021553763595,0.040616915779247566,0.0418337445410691
0.00165,2.519962121197468,0.1315715956390387,0.002921695904787552,273.3945637678116,0.04538349758545672,0.04674713447660083
0.0017000000000000001,2.5199575646214054,-0.945759092179172,0.003264826687763459,305.47923719765384,0.050709553374810534,0.05223722700421534
0.00175,2.5199524733007856,0.9045645457467413,0.0036482261298763615,341.32925847167706,0.056660656906298394,0.058371618078021784
0.0018000000000000002,2.519946784479811,-0.03087081107541409,0.004076612708981911,381.3858109452059,0.06331004461690418,0.06522580334371057
0.00185,2.5199404280496287,-0.9570617374469157,0.004555255972003227,426.14159842577175,0.07073950533867811,0.07288409555205164
0.0019,2.519933325689655,0.3298347404000287,0.005090040442014267,476.1468186734897,0.07904037189979929,0.08144064707222827
0.0019500000000000001,2.5199253899093437,0.16455805650549718,0.0056875368240884155,532.0158188059131,0.08831462592178158,0.09100058918541465
0.002,2.51991652297903,-0.049466788023057706,0.0063550813154067895,594.4345077806747,0.098676128291592,0.10168130104650863
0.00205,2.519906615737234,-0.10058520725973269,0.007100863906933696,664.168608743097,0.11025198905135411,0.11361382251093914
0.0021000000000000003,2.5198955462604213,-1.705326960765551,0.007934026652256558,742.0728422365906,0.12318409181127404,0.12694442643610493
0.00215,2.5198831783797173,-0.7901633421850944,0.008864772973960705,829.1011400795087,0.13763078925319844,0.1418363675833713
0.0022,2.519869360027383,0.6624202851721434,0.009904489178989633,926.3179990940577,0.15376878784961356,0.15847182686383413
0.0022500000000000003,2.5198539213940645,-0.6290736801493306,0.011065879461414891,1034.9110937889234,0.17179524156896128,0.17705407138263826
0.0023,2.519836672875835,1.5379201395016942,0.01236311578317386,1156.2052774748881,0.19193007606083143,0.19780985253078176
0.00235,2.519817402787877,0.1263160868671877,0.0138120041394771,1291.678112019267,0.2144185665951983,0.2209920662316336
0.0024000000000000002,2.519795874819343,1.8348737339726182,0.015430168834053728,1442.9770773567038,0.23953419484121283,0.24688270134485965
0.00245,2.519771825201387,-0.6724965373711541,0.01723725650781782,1611.9386227411098,0.26758181137502424,0.2757961041250851
0.0025,2.519744959557675,-0.2655790576331116,0.01925516177965126,1800.6092322332208,0.29890113255071465,0.30808258847442016
0.00255,2.5197149494038045,0.7555046211114455,0.0215082764654645,2011.2686866529311,0.33387060198438656,0.344132423447432
0.0026000000000000003,2.5196814282590267,1.4820292276301688,0.024023764435797592,2246.455712636893,0.3729116482977243,0.38438023097276147
0.00265,2.519643987330483,0.7222799170745897,0.026831864245543922,2508.9962158197795,0.41649337182608337,0.42930982792870276
0.0027,2.519602170726886,1.0501347901710645,0.02996622171241144,2802.034298593204,0.46513769356647183,0.47945954739858304
0.0027500000000000003,2.5195554701552427,-0.8676124528225295,0.03346425462142428,3129.0662622380805,0.5194249995315213,0.5354280739427885
0.0028,2.5195033190508718,1.0055914418970286,0.037367551675968225,3493.977787029407,0.5800003126468816,0.5978808268154916
0.00285,2.519445086087755,0.8131288043197765,0.04172230768275026,3901.084470380582,0.6475800220831766,0.6675569229240041
0.0029000000000000002,2.5193800680132483,-1.1114983920677517,0.04657979672533347,4355.175880013731,0.7229591960822794,0.7452767476053355
0.00295,2.5193074817485814,2.5923864601031164,0.05199688472023031,4861.563243810969,0.8070194984726208,0.831950155523685
0.003,2.519226455694518,2.3040288012738106,0.05803658222652316,5426.130847150722,0.9007377206270198,0.9285853156243705
0.00305,2.5191360201803987,1.689744553686086,0.06476863765347936,6055.391138253184,1.0051949289500286,1.0362982024556697
0.0031000000000000003,2.5190350969947612,1.9419042928969588,0.0722701700319329,6756.543447724899,1.1215862123223332,1.1563227205109263
0.00315,2.5189224879372993,2.52373495924871,0.08062633922739258,7537.53610470514,1.2512309933810533,1.2900214276382813
0.0032,2.518796862335554,3.5431040036248973,0.0899310498104578,8407.131572573937,1.3955838410472734,1.4388967969673248
0.0032500000000000003,2.5186567434760114,4.078332151464768,0.1002876826892521,9374.974025086978,1.5562456881644384,1.6046029230280336
0.0033,2.5185004939089266,6.109834811408639,0.11180984596772081,10451.658531354731,1.7349753162048853,1.788957535483533
0.00335,2.5183262996000706,4.936854141892962,0.12462213323557014,11648.800707058203,1.9337009173716615,1.9939541317691223
0.0034000000000000002,2.5181321529216194,6.710631021335771,0.1388608735309599,12979.105311287127,2.154531481673663,2.2217739764953586
0.0034500000000000004,2.5179158344997647,9.393245199442873,0.154674852459768,14456.431815348315,2.39976768134782,2.474797639356288
0.0035,2.517674893969509,5.2017108514813675,0.17222597833105585,16095.854434935041,2.6719118361992167,2.7556156532968936
0.00355,2.5174066297289266,8.759801659797684,0.19168986062679827,17913.71349560322,2.9736764402701343,3.0670377700287723
0.0036000000000000003,2.5171080678373334,9.565437080535144,0.21325626065471434,19927.65429288813,3.3079906126194296,3.4121001704754295
0.00365,2.516775940265785,12.801236276797082,0.23712936588783384,22156.64881791331,3.678003703773609,3.7940698542053415
0.0037,2.516406662785487,12.393656776580118,0.2635278304144512,24620.994860896015,4.087085146908739,4.216445286631219
0.0037500000000000003,2.5159963128711382,13.99910189020417,0.2926845143718396,27342.286104279614,4.538819493310416,4.682952229949434
0.0038,2.5155406081027336,13.16840496433827,0.3248458456433202,30343.34591561167,5.036995421991537,5.197533530293123
0.00385,2.515034885670807,15.065412903058101,0.36027071809282,33648.116708639565,5.5855873736341675,5.76433148948512
0.0039000000000000003,2.5144740837256627,15.909250754432284,0.3992288330730714,37281.496043933774,6.188728343293007,6.387661329169142
0.00395,2.513852725458264,20.70794325389763,0.4419983860352924,41269.110199169765,6.850672293062181,7.071974176564678
0.004,2.5131649069549447,22.28308339665454,0.48886299925399657,45637.01589422859,7.575744638441946,7.821807988063945
0.00405,2.512404290023374,22.620953922255406,0.5401078067170955,50411.32137539152,8.368279348314992,8.641724907473527
0.0041,2.511564101333784,26.193593316998623,0.596014610110588,55617.71933605805,9.232541409785636,9.536233761769408
0.00415,2.51063713934485,29.38265866713809,0.6568560476540339,61280.92637878998,10.172633778879137,10.509696762464543
0.004200000000000001,2.50961579057187,32.657000513048025,0.7228887523293869,67424.02709552717,11.19238849785751,11.56622003727019
0.00425,2.5084920567869444,35.41887703841497,0.7943455244045761,74067.72551086277,12.29524243480322,12.709528390473217
0.0043,2.507257594695097,39.9809267436806,0.8714266058929271,81229.51267054409,13.484099103310319,13.942825694286833
0.004350000000000001,2.505903769483921,41.561919563800906,0.954290221224328,88922.7665121109,14.76117924101041,15.268643539589249
0.0044,2.504421723375386,48.11576689151234,1.043042636630225,97155.8085999849,16.12786422759749,16.6886821860836
0.00445,2.5028024598987195,48.534041417422024,1.1377280859640806,105930.95139626019,17.58453793177919,18.20364937542529
0.0045000000000000005,2.501036944042115,57.26821425424244,1.2383190056953588,115243.57877495112,19.130434076641887,19.81310409112574
0.00455,2.4991162177291995,63.60738728276983,1.3447071068499759,125081.31052922162,20.76349754785079,21.515313709599614
0.0046,2.497031529220379,69.64406473823739,1.4566958748528216,135423.30752758306,22.480269049578787,23.307133997645145
0.0046500000000000005,2.4947744740949194,76.12919275374904,1.573995116673423,146239.77671199915,24.27580293419186,25.183921866774767
0.0047,2.4923371444830527,82.39529590689203,1.6962181561709142,157491.73313328024,26.14362770012452,27.139490498734627
0.00475,2.4897122822641644,90.56634528455047,1.822882203708196,169131.06880024736,28.07575742084106,29.166115259331136
0.0048000000000000004,2.486893431117494,100.33110647459647,1.9534122907821976,181100.96489605383,30.062760172744934,31.25459665251516
0.00485,2.4838750817025597,107.84027790107822,2.0871489676884263,193336.66520666846,32.093886424306966,33.39438348301482
0.0049,2.480652803949115,118.3096336664972,2.2233597236881546,205766.60554926877,34.15725652117862,35.573755579010474
0.00495,2.477223360523294,130.72472079470182,2.3612538247274353,218313.8685209491,36.24010217447755,37.780061195638964
0.005,2.4735847960479447,138.54611671032364,2.5,230897.90757666272,38.32905265772601,40.0
0.005050000000000001,2.469736497588334,150.3968140605458,2.6387461752725674,245678.8950498163,40.7826965782695,42.59218266508949
0.0051,2.4656418493375036,163.6929195751106,2.7766402763118454,259657.40383076025,43.1031290359062,45.06002245975608
0.00515,2.461314225940324,176.6593347767606,2.9128510323115737,272034.9233741164,45.157797280103324,47.27048514625166
0.005200000000000001,2.4567803105507555,191.12998574622154,3.0465877092178046,282525.7347312203,46.89927196538257,49.17518078555537
0.00525,2.452071548305235,202.5456087317891,3.1771177962918045,291496.74987745384,48.38846047965734,50.83388474066887
0.0053,2.4472132691406108,218.57112520632467,3.3037818438290856,299844.14320255857,49.77412777162472,52.39445008256273
0.005350000000000001,2.4422158667539016,233.69670703246769,3.4260048833265793,308637.65970946086,51.2338515117705,54.034080308630045
0.0054,2.437071905758744,248.4067632409732,3.543304125147178,318666.7639462941,52.89868281508482,55.88409420777003
0.00545,2.4317607930263057,265.3593357813159,3.6552928931500244,330074.86926536536,54.792428298050645,57.96903974910364
0.0055000000000000005,2.4262595452052165,279.5242668354081,3.761680994304643,342242.40684495226,56.81223953626208,60.18689590887429
0.00555,2.4205555050911336,297.6523981455061,3.8622719140359196,353983.09374093264,58.76119356099482,62.341195377714
0.0056,2.4146557868621183,318.05404581039517,3.956957363369775,363988.64916497015,60.422115761385044,64.21450743434879
0.0056500000000000005,2.4085893093760355,335.1637314194034,4.045709778775674,371349.51369579835,61.64401927350252,65.65480413596525
0.0057,2.402400150814439,353.2975290325975,4.128573394107073,375939.70619282004,62.405991228008126,66.63958579868833
0.00575,2.3961344890445586,371.3822788923291,4.2056544755954235,378501.8868381378,62.831313215130876,67.29047160952678
0.0058000000000000005,2.389826124263923,392.0897075366444,4.277111247670614,380386.4755236159,63.14415493692024,67.83041446341902
0.00585,2.3834863496718626,407.7430532141353,4.343143952345966,383038.99843386596,63.58447374002175,68.4989651518347
0.0059,2.3771023663646313,428.45366055608645,4.403985389889412,387435.0967873724,64.31422606670381,69.45854087757708
0.00595,2.3706451147515084,447.67715363332695,4.459892193282904,393688.84998587065,65.35234909765452,70.72912496660022
0.006,2.3640836339184106,467.6247896101675,4.511137000746004,400995.1977891497,66.56520283299885,72.17819201193606
0.006050000000000001,2.357400380621925,487.02830577044404,4.558001613964708,407936.3240764574,67.71742979669193,73.57101609430264
0.0061,2.350601441887317,508.12721670297395,4.600771166926929,413036.9457491782,68.56413299436358,74.66248108642016
0.00615,2.3437174927914977,528.2663597218182,4.63972928190718,415352.6084047325,68.94853299518559,75.29470325469167
0.006200000000000001,2.3367949493180853,549.1072273205791,4.6751541543566795,414859.0448466741,68.8666014445479,75.46198326909682
0.00625,2.329880631903974,571.7944080374085,4.70731548562816,412486.4489071905,68.47275051859363,75.31704777005056
0.0063,2.323005857755521,590.9209387815765,4.736472169585549,409780.71539256186,68.02359875516527,75.11538787596652
0.006350000000000001,2.316176179165645,613.403058399334,4.762870634112167,408320.0626450333,67.78113039907552,75.1187879491123
0.0064,2.3093708447882277,631.947935796294,4.786743739345286,409112.40315582725,67.91265892386733,75.49530851149113
0.00645,2.3025523047356304,653.0802391210646,4.8083101393732015,412208.098140028,68.42654429124465,76.25466132076195
0.006500000000000001,2.2956821697666303,673.5137679117564,4.827774021668945,416680.3762548301,69.1689424583018,77.24438434670311
0.00655,2.2887374968290497,693.9474319245968,4.845325147540232,420983.5831681815,69.88327480591812,78.20872492007234
0.0066,2.2817211037762464,715.2142287885155,4.861139126469039,423552.75957670173,70.30975808973248,78.8877983537876
0.0066500000000000005,2.2746618911166347,735.8343062293635,4.875377866764429,423413.8332646429,70.28669632193072,79.11886824173186
0.0067,2.2676049938955574,755.953343184877,4.888190154032278,420568.62472688244,69.81439170466248,78.9006119244224
0.00675,2.260595516816776,777.7404688054709,4.8997123173107475,416005.03423118015,69.0568356823759,78.39539707697196
0.0068000000000000005,2.2536620995795897,798.9516882609618,4.910068950189542,411327.00554156245,68.28028291989936,77.86844733503413
0.00685,2.2468066494872305,818.8036821137342,4.919373660772607,408145.50231097324,67.75215338362156,77.58711400208126
0.006900000000000001,2.240004224448714,839.8385251854005,4.927729829968067,407464.20159013756,67.63905746396283,77.71890538380912
0.0069500000000000004,2.233213154422212,860.6962897095184,4.935231362346521,409296.20401204034,67.9431698659987,78.26749630679907
0.007,2.226391551022011,882.0661927911593,4.941963417773477,412659.70193474717,68.50151052116803,79.07141468437563
0.007050000000000001,2.219513889323099,898.9343239353777,4.94800311527977,415955.16290589125,69.04855704237795,79.86605702674639
0.0071,2.2125813032746673,919.3585773894014,4.953420203274667,417580.0360555908,69.31828598522807,80.38535906734005
0.00715,2.205621636007074,943.258834836894,4.95827769231725,416545.58149073296,69.14656652746167,80.46418763120701
0.007200000000000001,2.198679209648895,963.90795145054,4.962632448324031,412859.2869897967,68.53464164030625,80.10219009294602
0.00725,2.1917982215323986,985.4878065296266,4.966535745378576,407525.95121219015,67.64930790122357,79.46457192605722
0.0073,2.185006122345529,1004.183219063653,4.970033778287588,402166.54122322274,66.75964584305497,78.81942543861594
0.007350000000000001,2.178303346658475,1026.3028405379548,4.973168135754456,398400.4054268834,66.13446730086264,78.43554682115753
0.0074,2.1716633399013605,1046.3685762057132,4.975976235564202,397227.2029865846,65.93971569577305,78.47983545932408
0.00745,2.1650428865182505,1064.6157222665595,4.978491723534536,398645.2007705343,66.17510332790869,78.95355941325167
0.007500000000000001,2.158398799838742,1084.6611780597252,4.980744838220349,401652.254251327,66.67427420572028,79.69191741152558
0.00755,2.1517045956012195,1104.0414637696972,4.982762743492182,404629.39763271145,67.1684800070301,80.42711456538619
0.0076,2.144960772307341,1125.1566117467733,4.984569831165946,405960.5477725632,67.38945093024549,80.8908631271812
0.0076500000000000005,2.138194763177798,1144.0906039977076,4.986187995860522,404651.41318405845,67.1721345885537,80.91712311415296
0.0077,2.131450572958064,1167.4868942264864,4.987636884216827,400710.89777710463,66.51800903099937,80.50578840450906
0.00775,2.1247720579951124,1182.4822123202391,4.988934120538585,395149.03624362295,65.5947400164414,79.82294592861736
0.0078000000000000005,2.1181862407243854,1204.2318427650243,4.9900955108210105,389592.0948644825,64.6722877475041,79.13758308142623
0.007850000000000001,2.1116930391433106,1225.691253359819,4.991135227026039,385661.8592653384,64.01986863804618,78.718919228887
0.0079,2.105265341488888,1244.1769247309232,4.992065973347743,384356.3314305375,63.803151017469226,78.73359872386925
0.00795,2.098859402631713,1265.7209454200329,4.992899136093066,385668.5787796366,64.02098407741967,79.18204558267801
0.008,2.0924315929853856,1281.8512244070284,4.993644918684593,388589.4942555864,64.50585604642734,79.89831869895347
0.00805,2.085955101414459,1304.7226035757901,4.994312463175913,391493.51224350586,64.98792303242197,80.61353938150145
0.0081,2.079430209543734,1321.6708989597776,4.994909959557986,392759.957205934,65.19815289618504,81.05866535261062
0.008150000000000001,2.0728842102569685,1339.7149731018924,4.995444744027997,391392.62373399315,64.97117553984286,81.067343970592
0.0082,2.0663609998614016,1360.1072752244352,4.995923387291018,387400.8277887868,64.3085374129386,80.63954141792814
0.00825,2.0599043193982554,1379.4240093986577,4.996351773870124,381796.2884352962,63.37818388025917,79.94162838192199
0.0083,2.053541047924334,1399.6507882414658,4.996735173312236,376206.98047949176,62.45035875959563,79.24288103431962
0.00835,2.0472709315830087,1417.3937467754013,4.997078304095213,372255.45464132814,61.79440547046047,78.81265193347215
0.008400000000000001,2.0410666740056533,1436.824156050059,4.997385390966183,370939.12948155706,61.57589549393847,78.81749522973496
0.008450000000000001,2.0348843551809606,1454.0318063743925,4.997660216371836,372249.32539390016,61.79338801538743,79.25755122887284
0.0085,2.028680199757729,1474.5490788822217,4.997906166577778,375174.6135935102,62.27898585652269,79.96649866524444
0.00855,2.0224272895311706,1492.2615726102667,4.998126273016139,378087.23355632654,62.7624807703502,80.67509834722807
0.0086,2.016125835638565,1511.1464694446815,4.998323249347668,379364.9829385122,62.974587167793025,81.11405708480468
0.00865,2.0098030859229232,1528.5331142524485,4.998499524676563,378011.0169805078,62.7498288187643,81.11691772553907
0.008700000000000001,2.0035029023065816,1550.0024192488208,4.998657273312639,374034.7815807434,62.0897737424034,80.68366925936647
0.00875,1.9972689892802358,1567.405501109781,4.9987984414359055,368448.5462473674,61.162458677062986,79.9807750629745
0.0088,1.991128180176113,1587.231935947923,4.99892477098291,362880.8445796255,60.23822020021784,79.27760571387778
0.00885,1.9850801660997859,1605.7143786740685,4.999037821041864,358954.47540653165,59.586442917484256,78.84355693789196
0.0089,1.979097591509677,1621.3691258184137,4.999138987014406,357666.66142353736,59.3726657963072,78.84515250195884
0.00895,1.9731364804859512,1642.1377331089109,4.999229517775583,359008.144396951,59.59535196989387,79.28243867239962
0.009000000000000001,1.9671530114126687,1658.6074717266183,4.999310531039918,361966.72835840215,60.086476907494756,79.98896849663868
0.00905,1.9611202326066954,1676.5052109611565,4.999383027120069,364913.9281632454,60.57571207509873,80.6953837012577
0.0091,1.9550383338039747,1696.419429296603,4.999447901245453,366227.03757780825,60.79368823791617,81.13230822097309
0.00915,1.9489345498443444,1712.9710027889514,4.999505954590902,364909.0007215642,60.57489411977966,81.13325032538326
0.0092,1.9428527331656518,1732.0279914322966,4.999557904149905,360969.3060080238,59.92090479733195,80.69820640336849
0.009250000000000001,1.9368365780655181,1752.2116341224842,4.999604391573081,355420.4040694455,58.999787075527955,79.9936702651693
0.009300000000000001,1.9309129046643605,1765.473930096621,4.999645991080001,349891.0124213216,58.08190806193938,79.28904349402241
0.00935,1.925081387790672,1784.3607364387444,4.999683216541252,346004.0115212258,57.43666591252348,78.8537359520593
0.0094,1.919314654265318,1802.4332783132932,4.999716527817524,344756.55953381676,57.229588882613584,78.85426132906213
0.00945,1.913568711606421,1819.0769132662642,4.999746336433548,346139.2077225648,57.459108481945755,79.2906348641146
0.0095,1.9077997248110452,1835.0100121051262,4.999773010656488,349139.5076126592,57.95715826370142,79.9963681705038
0.009550000000000001,1.901980733017501,1853.5304575358546,4.999796880041218,352128.73565193126,58.45337011822059,80.70206372959056
0.009600000000000001,1.8961119207566353,1874.123294279683,4.999818239498363,353484.01994749747,58.678347311284575,81.13831816404571
0.00965,1.890220520424177,1892.655217899239,4.999837352935122,352208.2354037006,58.466567077014304,81.13862834174392
0.0097,1.8843503831674489,1905.7822513957638,4.999854456513705,348310.88475543883,57.81960686940285,80.70299307537469
0.00975,1.878545201754858,1924.6527470488309,4.999869761567486,342804.47860394383,56.905543448254676,79.99791618507979
0.0098,1.8728317937781256,1942.811544892692,4.999883457210792,337317.7953563019,55.99475402914611,79.29280945313359
0.009850000000000001,1.8672098305221874,1957.2031770082901,4.999895712674503,333473.74268668867,55.35664128599032,78.85708738719158
0.0099,1.8616519348107425,1974.9214115526931,4.9999066793962115,332269.4578598334,55.15673000473234,78.8572603515456
0.00995,1.8561141105130785,1991.368075074082,4.99991649289076,333695.4297722371,55.39344134219135,79.29333336372052
0.01,1.8505525200168746,2008.9055484954472,4.999925274424175,336739.12717707397,55.898695111394275,79.99880439078679
0.01005,1.8449402012305902,2024.4533845660592,4.999933132511688,339771.7483996721,56.402110234345564,80.70426299004433
0.010100000000000001,1.8392773387572623,2042.9778170162206,4.999940164258292,341170.3673808856,56.63428098522701,81.14029678996556
0.010150000000000001,1.8335911659675808,2057.6419561345124,4.999946456558385,339937.8366134933,56.429680877839886,81.14039890300698
0.0102,1.8279255353573558,2077.814579606911,4.99995208716933,336083.66392370954,55.78988821133578,80.70456893847097
0.01025,1.8223241409586275,2092.2915882543657,4.999957125672131,330620.38003171503,54.88298308526469,79.9993140107541
0.0103,1.816813801291432,2110.1745207809586,4.999961634331146,325176.7837664144,53.979346105224785,79.29404925873322
0.01035,1.8113941882286588,2125.1808811199594,4.999965668863391,321375.79213672335,53.34838149469608,78.85819071846436
0.010400000000000001,1.80603792502638,2142.168153259066,4.999969279126989,320214.5359010607,53.15561295957607,78.8582476586264
0.010450000000000001,1.8007010160946957,2158.876342713917,4.999972509737221,321683.48379796784,53.39945831046266,79.29422173105361
0.0105,1.7953396246980629,2174.7504959046573,4.999975400617814,324770.07770491135,53.91183289901528,79.99960640988502
0.01055,1.7899267900696476,2190.762210739024,4.999977987494261,327845.49060178397,54.42235143989614,80.70498699738883
0.0106,1.7844626985596177,2205.216106302172,4.999980302335284,329286.7789698964,54.661605309002795,81.14094816085655
0.01065,1.7789745855767862,2221.0748628291344,4.99998237374786,328096.7882953577,54.46406685702938,81.14098177626508
0.010700000000000001,1.7735063057718636,2240.4402356781557,4.999984227330731,324285.0284506239,53.83131472280357,80.70508771501649
0.010750000000000001,1.7681015552976864,2255.378858536416,4.999985885990724,318864.0371480019,52.93143016656831,79.9997741758516
0.0108,1.762787154678553,2272.068602957792,4.999987370225832,313462.62030694616,52.034794970953065,79.29445740252515
0.01085,1.7575627776734373,2289.198835842504,4.999988698378511,309703.69837578986,51.41081393038112,78.85855393413738
0.0109,1.7524010493671742,2301.058209884013,4.999989886862343,308584.4003362728,51.225010455821284,78.85857267860301
0.01095,1.7472579760282363,2317.82247606682,4.999990950364883,310095.18865495024,51.475801316721736,79.29451417970523
0.011000000000000001,1.742089722883987,2333.357208115907,4.999991902029154,313223.4967246386,51.99510045629001,79.99987043246648
0.01105,1.7368693312719097,2349.9206212831186,4.999992753616066,316340.4895431358,52.51252126416054,80.70522533837179
0.0111,1.7315969897795243,2366.6355841196037,4.999993515649763,317823.218204441,52.758654221937206,81.14116258987434
0.01115,1.7262999361427833,2380.73565376166,4.9999941975476725,316674.5262471489,52.56797135702672,81.14117365588652
0.0112,1.7210220273719976,2399.460518287226,4.99999480773689,312903.9245751118,51.94205147946856,80.70525849407665
0.011250000000000001,1.7158069619624123,2413.2698523621298,4.999995353758319,307523.95355891535,51.04897629077995,79.9999256601331
0.011300000000000001,1.7106815627364305,2429.4867035109,4.999995842359861,302163.42180741084,50.159128020030195,79.2945917615187
0.01135,1.7056455057063071,2440.994303162399,4.999996279579814,298445.2512551148,49.541911708349055,78.858673502922
0.0114,1.7006714181853884,2455.2786938464874,4.999996670821482,297366.5706515684,49.36285072816035,78.85867967348638
0.01145,1.695715308674529,2472.7367566303974,4.9999970209199605,298917.8407500342,49.62036156450568,79.29461045222263
0.0115,1.6907333446620285,2486.3144891899283,4.999997334201885,302086.49250038055,50.14635775506317,79.99995734723015
0.011550000000000001,1.685698569787022,2501.92243968332,4.999997614538902,305243.68862164364,50.67045231119284,80.70530379886006
0.011600000000000001,1.6806111749766615,2518.2852341260914,4.999997865395515,306766.47878199484,50.92323547781114,81.14123317865133
0.01165,1.6754984003302948,2534.2043683750503,4.9999980898718945,305657.70622531057,50.73917923340155,81.14123682151094
0.0117,1.6704041052265395,2547.6216451936584,4.999998290742203,301926.88254011614,50.11986250165928,80.70531471350385
0.01175,1.6653719905175377,2564.614203008812,4.999998470488865,296586.54931598325,49.23336718645322,79.99997552782187
0.0118,1.6604288813622712,2579.516453476822,4.999998631333257,291265.51638975093,48.350075720698655,79.29463599165689
0.011850000000000001,1.6555744560891088,2594.839439458506,4.999998775263151,287586.7065265946,47.7393932834147,78.85871286420678
0.0119,1.6507813443136656,2607.6883300082704,4.999998904057287,286547.2487398024,47.5668432908072,78.85871489551523
0.01195,1.646005556834669,2622.297729656187,4.999999019307349,288137.6035575873,47.830842190559494,79.29464214451141
0.012,1.6412032634420424,2637.481678495268,4.99999912243764,291345.201463348,48.363303442915765,79.99998595900223
