x,y,z,c,time_ms,drive_voltage_V,dI_dt_A_per_s,current_A
6.25,20.0,103121.61222679763,142.5895260720194,6.25,20.0,103121.61222679763,142.5895260720194
6.3,20.0,102445.17884814047,147.74560668335928,6.3,20.0,102445.17884814047,147.74560668335928
6.3500000000000005,20.0,102080.01566125832,152.8678656257663,6.3500000000000005,20.0,102080.01566125832,152.8678656257663
6.4,20.0,102278.10078895681,157.97186640882924,6.4,20.0,102278.10078895681,157.97186640882924
6.45,20.0,103052.024535007,163.0857714482771,6.45,20.0,103052.024535007,163.0857714482771
6.500000000000001,20.0,104170.09406370753,168.23837267502745,6.500000000000001,20.0,104170.09406370753,168.23837267502745
6.550000000000001,20.0,105245.89579204537,173.44687737821283,6.550000000000001,20.0,105245.89579204537,173.44687737821283
6.6,20.0,105888.18989417543,178.7091721678151,6.6,20.0,105888.18989417543,178.7091721678151
6.65,20.0,105853.45831616073,184.00358166252386,6.65,20.0,105853.45831616073,184.00358166252386
6.7,20.0,105142.15618172061,189.29625457833188,6.7,20.0,105142.15618172061,189.29625457833188
6.75,20.0,104001.25855779504,194.5533623874179,6.75,20.0,104001.25855779504,194.5533623874179
6.800000000000001,20.0,102831.75138539061,199.75342531530765,6.800000000000001,20.0,102831.75138539061,199.75342531530765
6.8500000000000005,20.0,102036.37557774331,204.89501288457717,6.8500000000000005,20.0,102036.37557774331,204.89501288457717
6.9,20.0,101866.05039753439,209.99683166346435,6.9,20.0,101866.05039753439,209.99683166346435
6.95,20.0,102324.05100301008,215.09013418334106,6.95,20.0,102324.05100301008,215.09013418334106
7.0,20.0,103164.92548368679,220.20633673349158,7.0,20.0,103164.92548368679,220.20633673349158
7.050000000000001,20.0,103988.79072647281,225.36458300767592,7.050000000000001,20.0,103988.79072647281,225.36458300767592
7.1000000000000005,20.0,104395.0090138977,230.56402254399956,7.1000000000000005,20.0,104395.0090138977,230.56402254399956
7.15,20.0,104136.39537268324,235.78377299469443,7.15,20.0,104136.39537268324,235.78377299469443
7.200000000000001,20.0,103214.82174744917,240.9905927633286,7.200000000000001,20.0,103214.82174744917,240.9905927633286
7.25,20.0,101881.48780304754,246.15133385070106,7.25,20.0,101881.48780304754,246.15133385070106
7.3,20.0,100541.63530580568,251.24540824085344,7.3,20.0,100541.63530580568,251.24540824085344
7.3500000000000005,20.0,99600.10135672084,256.2724900061437,7.3500000000000005,20.0,99600.10135672084,256.2724900061437
7.4,20.0,99306.80074664616,261.25249507397973,7.4,20.0,99306.80074664616,261.25249507397973
7.45,20.0,99661.30019263357,266.217835111312,7.45,20.0,99661.30019263357,266.217835111312
7.500000000000001,20.0,100413.06356283175,271.2009001209437,7.500000000000001,20.0,100413.06356283175,271.2009001209437
7.550000000000001,20.0,101157.34940817786,276.22155329908526,7.550000000000001,20.0,101157.34940817786,276.22155329908526
7.6,20.0,101490.1369431408,281.27942076949415,7.6,20.0,101490.1369431408,281.27942076949415
7.65,20.0,101162.85329601461,286.3539276166512,7.65,20.0,101162.85329601461,286.3539276166512
7.7,20.0,100177.72444427616,291.412070281452,7.7,20.0,100177.72444427616,291.412070281452
7.75,20.0,98787.25906090574,296.42095650366576,7.75,20.0,98787.25906090574,296.42095650366576
7.800000000000001,20.0,97398.02371612063,301.36031945671107,7.800000000000001,20.0,97398.02371612063,301.36031945671107
7.850000000000001,20.0,96415.4648163346,306.2302206425171,7.850000000000001,20.0,96415.4648163346,306.2302206425171
7.9,20.0,96089.08285763438,311.05099388333383,7.9,20.0,96089.08285763438,311.05099388333383
7.95,20.0,96417.14469490915,315.8554480262155,7.95,20.0,96417.14469490915,315.8554480262155
8.0,20.0,97147.3735638966,320.676305260961,8.0,20.0,97147.3735638966,320.676305260961
8.05,20.0,97873.37806087646,325.5336739391558,8.05,20.0,97873.37806087646,325.5336739391558
8.1,20.0,98189.9893014835,330.4273428421996,8.1,20.0,98189.9893014835,330.4273428421996
8.15,20.0,97848.15593349829,335.3368423072738,8.15,20.0,97848.15593349829,335.3368423072738
8.200000000000001,20.0,96850.2069471967,340.2292501039487,8.200000000000001,20.0,96850.2069471967,340.2292501039487
8.25,20.0,95449.07210882405,345.07176045130853,8.25,20.0,95449.07210882405,345.07176045130853
8.3,20.0,94051.74511987294,349.84421405674976,8.3,20.0,94051.74511987294,349.84421405674976
8.35,20.0,93063.86366033203,354.5468013127434,8.35,20.0,93063.86366033203,354.5468013127434
8.4,20.0,92734.78237038926,359.19999449576,8.4,20.0,92734.78237038926,359.19999449576
8.450000000000001,20.0,93062.33134847504,363.83673361427947,8.450000000000001,20.0,93062.33134847504,363.83673361427947
8.5,20.0,93793.65339837754,368.4898501817032,8.5,20.0,93793.65339837754,368.4898501817032
8.55,20.0,94521.80838908163,373.17953285162207,8.55,20.0,94521.80838908163,373.17953285162207
8.6,20.0,94841.24573462806,377.90562327107614,8.6,20.0,94841.24573462806,377.90562327107614
8.65,20.0,94502.75424512695,382.64768555780756,8.65,20.0,94502.75424512695,382.64768555780756
8.700000000000001,20.0,93508.69539518584,387.3728232700639,8.700000000000001,20.0,93508.69539518584,387.3728232700639
8.75,20.0,92112.13656184185,392.0482580398232,8.75,20.0,92112.13656184185,392.0482580398232
8.8,20.0,90720.21114490638,396.65386486791533,8.8,20.0,90720.21114490638,396.65386486791533
8.85,20.0,89738.61885163291,401.18987542516066,8.85,20.0,89738.61885163291,401.18987542516066
8.9,20.0,89416.66535588434,405.6768063677423,8.9,20.0,89416.66535588434,405.6768063677423
8.95,20.0,89752.03609923775,410.1476396355365,8.95,20.0,89752.03609923775,410.1476396355365
9.000000000000002,20.0,90491.68208960054,414.6352414404984,9.000000000000002,20.0,90491.68208960054,414.6352414404984
9.05,20.0,91228.48204081134,419.15982554497845,9.05,20.0,91228.48204081134,419.15982554497845
9.1,20.0,91556.75939445206,423.721249647019,9.1,20.0,91556.75939445206,423.721249647019
9.15,20.0,91227.25018039106,428.29908761674164,9.15,20.0,91227.25018039106,428.29908761674164
9.2,20.0,90242.32650200595,432.8604501257612,9.2,20.0,90242.32650200595,432.8604501257612
9.250000000000002,20.0,88855.10101736138,437.3725664508615,9.250000000000002,20.0,88855.10101736138,437.3725664508615
9.3,20.0,87472.7531053304,441.81532150172956,9.3,20.0,87472.7531053304,441.81532150172956
9.350000000000001,20.0,86501.00288030645,446.1889591569961,9.350000000000001,20.0,86501.00288030645,446.1889591569961
9.4,20.0,86189.13988345419,450.5140093010114,9.4,20.0,86189.13988345419,450.5140093010114
9.45,20.0,86534.8019306412,454.8234662951841,9.45,20.0,86534.8019306412,454.8234662951841
9.5,20.0,87284.8769031648,459.15020639171615,9.5,20.0,87284.8769031648,459.15020639171615
9.55,20.0,88032.18391298281,463.5144502368744,9.55,20.0,88032.18391298281,463.5144502368744
9.600000000000001,20.0,88371.00498687437,467.9160594325235,9.600000000000001,20.0,88371.00498687437,467.9160594325235
9.65,20.0,88052.05885092515,472.3346096818672,9.65,20.0,88052.05885092515,472.3346096818672
9.700000000000001,20.0,87077.72118885971,476.7372126244135,9.700000000000001,20.0,87077.72118885971,476.7372126244135
9.75,20.0,85701.11965098596,481.09109868385644,9.75,20.0,85701.11965098596,481.09109868385644
9.799999999999999,20.0,84329.44883907547,485.37615466640574,9.799999999999999,20.0,84329.44883907547,485.37615466640574
9.850000000000001,20.0,83368.43567167217,489.5926271083595,9.850000000000001,20.0,83368.43567167217,489.5926271083595
9.9,20.0,83067.36446495834,493.7610488919431,9.9,20.0,83067.36446495834,493.7610488919431
9.950000000000001,20.0,83423.85744305927,497.91441711519104,9.950000000000001,20.0,83423.85744305927,497.91441711519104
10.0,20.0,84184.78179426849,502.085609987344,10.0,20.0,84184.78179426849,502.085609987344
10.05,20.0,84942.93709991802,506.29484907705745,10.05,20.0,84942.93709991802,506.29484907705745
10.100000000000001,20.0,85292.5918452214,510.54199593205334,10.100000000000001,20.0,85292.5918452214,510.54199593205334
10.15,20.0,84984.45915337332,514.8066255243144,10.15,20.0,84984.45915337332,514.8066255243144
10.200000000000001,20.0,84020.91598092738,519.055848481983,10.200000000000001,20.0,84020.91598092738,519.055848481983
10.25,20.0,82655.09500792876,523.2568942810294,10.25,20.0,82655.09500792876,523.2568942810294
10.3,20.0,81294.1959416036,527.3896490314258,10.3,20.0,81294.1959416036,527.3896490314258
10.35,20.0,80343.94803418084,531.454358828506,10.35,20.0,80343.94803418084,531.454358828506
10.400000000000002,20.0,80053.63397526517,535.471556230215,10.400000000000002,20.0,80053.63397526517,535.471556230215
10.450000000000001,20.0,80420.87094949196,539.4742379289783,10.450000000000001,20.0,80420.87094949196,539.4742379289783
10.5,20.0,81192.51942622784,543.4952814764529,10.5,20.0,81192.51942622784,543.4952814764529
10.55,20.0,81961.37265044599,547.5549074477643,10.55,20.0,81961.37265044599,547.5549074477643
10.6,20.0,82321.6947424741,551.6529760802866,10.6,20.0,82321.6947424741,551.6529760802866
10.65,20.0,82024.19707383943,555.7690608174104,10.65,20.0,82024.19707383943,555.7690608174104
10.700000000000001,20.0,81071.25711265598,559.8702706711024,10.700000000000001,20.0,81071.25711265598,559.8702706711024
10.75,20.0,79716.00928700047,563.9238335267352,10.75,20.0,79716.00928700047,563.9238335267352
10.8,20.0,78365.65507673654,567.9096339910852,10.8,20.0,78365.65507673654,567.9096339910852
10.85,20.0,77425.92459394746,571.827916744922,10.85,20.0,77425.92459394746,571.827916744922
10.9,20.0,77146.1000840682,575.6992129746194,10.9,20.0,77146.1000840682,575.6992129746194
10.95,20.0,77523.79716373756,579.5565179788229,10.95,20.0,77523.79716373756,579.5565179788229
11.000000000000002,20.0,78305.87418115966,583.4327078370097,11.000000000000002,20.0,78305.87418115966,583.4327078370097
11.05,20.0,79085.12238578395,587.3480015460677,11.05,20.0,79085.12238578395,587.3480015460677
11.1,20.0,79455.80455111025,591.3022576653569,11.1,20.0,79455.80455111025,591.3022576653569
11.15,20.0,79168.63156178723,595.2750478929124,11.15,20.0,79168.63156178723,595.2750478929124
11.2,20.0,78225.98114377796,599.2334794710018,11.2,20.0,78225.98114377796,599.2334794710018
11.250000000000002,20.0,76880.98838972884,603.1447785281907,11.250000000000002,20.0,76880.98838972884,603.1447785281907
11.3,20.0,75540.85545185271,606.9888279476771,11.3,20.0,75540.85545185271,606.9888279476771
11.350000000000001,20.0,74611.3128137787,610.7658707202697,11.350000000000001,20.0,74611.3128137787,610.7658707202697
11.4,20.0,74341.6426628921,614.4964363609587,11.4,20.0,74341.6426628921,614.4964363609587
11.45,20.0,74729.46018750855,618.2135184941033,11.45,20.0,74729.46018750855,618.2135184941033
11.5,20.0,75521.62312509514,621.9499915034787,11.5,20.0,75521.62312509514,621.9499915034787
11.55,20.0,76310.92215541091,625.7260726597335,11.55,20.0,76310.92215541091,625.7260726597335
11.600000000000001,20.0,76691.61969549871,629.541618767504,11.600000000000001,20.0,76691.61969549871,629.541618767504
11.65,20.0,76414.42655632764,633.3761997522789,11.65,20.0,76414.42655632764,633.3761997522789
11.700000000000001,20.0,75481.72063502904,637.1969210800953,11.700000000000001,20.0,75481.72063502904,637.1969210800953
11.75,20.0,74146.63732899581,640.9710071118468,11.75,20.0,74146.63732899581,640.9710071118468
11.799999999999999,20.0,72816.37909743773,644.6783389782966,11.799999999999999,20.0,72816.37909743773,644.6783389782966
11.850000000000001,20.0,71896.67663164865,648.3191579331684,11.850000000000001,20.0,71896.67663164865,648.3191579331684
11.9,20.0,71636.8121849506,651.9139917647508,11.9,20.0,71636.8121849506,651.9139917647508
11.950000000000001,20.0,72034.40088939683,655.4958323739983,11.950000000000001,20.0,72034.40088939683,655.4958323739983
12.0,20.0,72836.300365837,659.0975524184681,12.0,20.0,72836.300365837,659.0975524184681
12.05,20.0,73635.30119061978,662.73936743676,12.05,20.0,73635.30119061978,662.73936743676
12.100000000000001,20.0,74025.66574726906,666.421132496291,12.100000000000001,20.0,74025.66574726906,666.421132496291
12.15,20.0,73758.1049060206,670.1224157836544,12.15,20.0,73758.1049060206,670.1224157836544
12.200000000000001,20.0,72834.99670357276,673.8103210289555,12.200000000000001,20.0,72834.99670357276,673.8103210289555
12.25,20.0,71509.47672055793,677.4520708641342,12.25,20.0,71509.47672055793,677.4520708641342
12.3,20.0,70188.74759986631,681.027544700162,12.3,20.0,70188.74759986631,681.027544700162
12.35,20.0,69278.54018347422,684.5369820801553,12.35,20.0,69278.54018347422,684.5369820801553
12.400000000000002,20.0,69028.13682843262,688.0009090893291,12.400000000000002,20.0,69028.13682843262,688.0009090893291
12.450000000000001,20.0,69435.15273000023,691.4523159307507,12.450000000000001,20.0,69435.15273000023,691.4523159307507
12.5,20.0,70246.44555206838,694.9240735672507,12.5,20.0,70246.44555206838,694.9240735672507
12.55,20.0,71054.80591808076,698.4363958448541,12.55,20.0,71054.80591808076,698.4363958448541
12.6,20.0,71454.49628137077,701.9891361407582,12.6,20.0,71454.49628137077,701.9891361407582
12.65,20.0,71196.22761223595,705.5618609548268,12.65,20.0,71196.22761223595,705.5618609548268
12.700000000000001,20.0,70282.3780735796,709.1216723354386,12.700000000000001,20.0,70282.3780735796,709.1216723354386
12.750000000000002,20.0,68966.08338632541,712.6357912391176,12.750000000000002,20.0,68966.08338632541,712.6357912391176
12.8,20.0,67654.54633351132,716.0840954084339,12.8,20.0,67654.54633351132,716.0840954084339
12.85,20.0,66753.49788611064,719.4668227251094,12.85,20.0,66753.49788611064,719.4668227251094
12.9,20.0,66512.22051442736,722.804497619415,12.9,20.0,66512.22051442736,722.804497619415
12.950000000000001,20.0,66928.32951334753,726.1301086451364,12.950000000000001,20.0,66928.32951334753,726.1301086451364
13.000000000000002,20.0,67748.6826394669,729.4765251208038,13.000000000000002,20.0,67748.6826394669,729.4765251208038
13.05,20.0,68566.07060998416,732.8639592527771,13.05,20.0,68566.07060998416,732.8639592527771
13.100000000000001,20.0,68974.75597918234,736.2922627832763,13.100000000000001,20.0,68974.75597918234,736.2922627832763
13.15,20.0,68725.44982798568,739.7410005822354,13.15,20.0,68725.44982798568,739.7410005822354
13.2,20.0,67820.53043824935,743.1772730736348,13.2,20.0,67820.53043824935,743.1772730736348
13.250000000000002,20.0,66513.13365420655,746.5682995955473,13.250000000000002,20.0,66513.13365420655,746.5682995955473
13.3,20.0,65210.46238187848,749.8939562782576,13.3,20.0,65210.46238187848,749.8939562782576
13.350000000000001,20.0,64318.24771127318,753.1544793973516,13.350000000000001,20.0,64318.24771127318,753.1544793973516
