x,y,z,c
-0.6499999999999999,-1.95,4.700312499999999,2.0554804791094465
-0.5999999999999999,-1.95,4.500703124999999,2.0402205763103165
-0.5499999999999998,-1.95,4.320512499999999,2.026079958935481
-0.5,-1.95,4.158878125000001,2.0130822139197395
-0.44999999999999996,-1.95,4.0150125,2.00124960961895
-0.3999999999999999,-1.95,3.8882031249999986,1.9906029237394383
-0.34999999999999987,-1.95,3.7778124999999996,1.981161275615895
-0.2999999999999998,-1.95,3.683278124999999,1.9729419656948857
-0.25,-1.95,3.604112499999999,1.9659603251337499
-0.19999999999999996,-1.95,3.539903124999999,1.9602295783912658
-0.1499999999999999,-1.95,3.4903124999999995,1.9557607215607946
-0.09999999999999987,-1.95,3.4550781249999987,1.9525624189766635
-0.04999999999999982,-1.95,3.434012499999999,1.9506409203131159
0.0,-1.95,3.4270031249999993,1.95
0.050000000000000266,-1.95,3.434012499999999,1.9506409203131159
0.10000000000000009,-1.95,3.455078125,1.9525624189766635
0.1499999999999999,-1.95,3.4903124999999995,1.9557607215607946
0.20000000000000018,-1.95,3.539903124999999,1.9602295783912658
0.25,-1.95,3.604112499999999,1.9659603251337499
0.30000000000000027,-1.95,3.683278125,1.972941965694886
0.3500000000000001,-1.95,3.7778124999999996,1.981161275615895
0.40000000000000036,-1.95,3.888203125,1.9906029237394383
0.4500000000000002,-1.95,4.0150125,2.00124960961895
0.5,-1.95,4.158878125000001,2.0130822139197395
0.5500000000000003,-1.95,4.320512500000001,2.026079958935481
0.6000000000000001,-1.95,4.500703124999999,2.0402205763103165
0.6500000000000004,-1.95,4.700312500000002,2.0554804791094465
0.7000000000000002,-1.95,4.920278125000001,2.0718349355100663
0.75,-1.95,5.1616125,2.089258241577618
0.8000000000000003,-1.95,5.425403125,2.1077238908357994
0.8500000000000001,-1.95,5.712812500000002,2.1272047386182646
0.9000000000000004,-1.95,6.025078125000002,2.147673159491453
0.9500000000000002,-1.95,6.363512500000001,2.169101196348386
1.0,-1.95,6.729503125000001,2.191460700081113
1.0500000000000003,-1.95,7.124512500000001,2.2147234590350102
1.1,-1.95,7.5500781250000015,2.2388613177238113
1.1500000000000004,-1.95,8.007812500000004,2.2638462845343543
1.2000000000000002,-1.95,8.499403124999999,2.2896506283710623
1.25,-1.95,9.0266125,2.316246964380094
1.3000000000000003,-1.95,9.591278125000002,2.343608329051593
1.35,-1.95,10.1953125,2.3717082451262845
1.4000000000000004,-1.95,10.840703125000006,2.400520776831561
1.4500000000000002,-1.95,11.5295125,2.430020576044573
1.5,-1.95,12.263878125,2.460182920028509
1.5500000000000003,-1.95,13.046012500000002,2.49098374141623
1.6,-1.95,13.878203125000002,2.5223996511258875
1.6500000000000004,-1.95,14.7628125,2.55440795488896
1.7000000000000002,-1.95,15.702278125000005,2.586986664055306
1.75,-1.95,16.6991125,2.6201145013147804
1.8000000000000003,-1.95,17.755903125000003,2.65377090194312
1.85,-1.95,18.8753125,2.6879360111431225
1.9000000000000004,-1.95,20.060078125000008,2.7225906780123967
1.9500000000000002,-1.95,21.313012500000003,2.7577164466275352
2.0,-1.95,22.637003125,2.7932955446926844
-2.0,-1.9,21.346049999999995,2.758622844826744
-1.95,-1.9,20.060078124999997,2.7225906780123963
-1.9,-1.9,18.8442,2.6870057685088806
-1.85,-1.9,17.695528125000003,2.651886121235224
-1.8,-1.9,16.61125,2.6172504656604803
-1.75,-1.9,15.588628124999996,2.5831182706178977
-1.7,-1.9,14.625,2.5495097567963922
-1.65,-1.9,13.717778124999999,2.516445906432324
-1.6,-1.9,12.86445,2.483948469674844
-1.55,-1.9,12.062578125000002,2.452039967047846
-1.5,-1.9,11.309799999999996,2.420743687382041
-1.45,-1.9,10.603828125000001,2.390083680543424
-1.4,-1.9,9.942449999999997,2.360084744241189
-1.35,-1.9,9.323528125,2.330772404161333
-1.2999999999999998,-1.9,8.744999999999996,2.3021728866442674
-1.25,-1.9,8.204878124999997,2.2743130831088316
-1.2,-1.9,7.701249999999999,2.247220505424423
-1.15,-1.9,7.232278124999997,2.220923231451281
-1.1,-1.9,6.796200000000001,2.195449840010015
-1.0499999999999998,-1.9,6.3913281249999985,2.1708293346092407
-1.0,-1.9,6.016049999999998,2.1470910553583886
-0.95,-1.9,5.668828125,2.1242645786248002
-0.8999999999999999,-1.9,5.3482,2.1023796041628637
-0.8499999999999999,-1.9,5.052778124999998,2.0814658296498645
-0.7999999999999998,-1.9,4.78125,2.06155281280883
-0.75,-1.9,4.5323781249999975,2.0426698215815495
-0.7,-1.9,4.305,2.0248456731316584
-0.6499999999999999,-1.9,4.098028125,2.0081085628023203
-0.5999999999999999,-1.9,3.910449999999999,1.9924858845171274
-0.5499999999999998,-1.9,3.741328124999999,1.9780040444852482
-0.5,-1.9,3.5898,1.96468827043885
-0.44999999999999996,-1.9,3.455078125,1.9525624189766635
-0.3999999999999999,-1.9,3.3364499999999992,1.9416487838947598
-0.34999999999999987,-1.9,3.233278125,1.9319679086361656
-0.2999999999999998,-1.9,3.144999999999999,1.9235384061671343
-0.25,-1.9,3.071128125,1.91637678967368
-0.19999999999999996,-1.9,3.01125,1.9104973174542799
-0.1499999999999999,-1.9,2.9650281249999995,1.9059118552545917
-0.09999999999999987,-1.9,2.9321999999999995,1.9026297590440446
-0.04999999999999982,-1.9,2.9125781249999996,1.9006577808748213
0.0,-1.9,2.90605,1.9
0.050000000000000266,-1.9,2.9125781249999996,1.9006577808748213
0.10000000000000009,-1.9,2.9322,1.9026297590440446
0.1499999999999999,-1.9,2.9650281249999995,1.9059118552545917
0.20000000000000018,-1.9,3.01125,1.91049731745428
0.25,-1.9,3.071128125,1.91637678967368
0.30000000000000027,-1.9,3.1450000000000005,1.9235384061671343
0.3500000000000001,-1.9,3.233278125,1.9319679086361656
0.40000000000000036,-1.9,3.3364499999999997,1.9416487838947598
0.4500000000000002,-1.9,3.455078125,1.9525624189766635
0.5,-1.9,3.5898,1.96468827043885
0.5500000000000003,-1.9,3.7413281250000003,1.9780040444852482
0.6000000000000001,-1.9,3.910449999999999,1.9924858845171274
0.6500000000000004,-1.9,4.098028125000003,2.0081085628023203
0.7000000000000002,-1.9,4.305000000000002,2.0248456731316584
0.75,-1.9,4.5323781249999975,2.0426698215815495
0.8000000000000003,-1.9,4.78125,2.0615528128088303
0.8500000000000001,-1.9,5.052778124999998,2.0814658296498645
0.9000000000000004,-1.9,5.348200000000003,2.1023796041628637
0.9500000000000002,-1.9,5.668828125,2.1242645786248002
1.0,-1.9,6.016049999999998,2.1470910553583886
1.0500000000000003,-1.9,6.391328125000001,2.170829334609241
1.1,-1.9,6.796200000000001,2.195449840010015
1.1500000000000004,-1.9,7.232278125000004,2.220923231451281
1.2000000000000002,-1.9,7.7012500000000035,2.247220505424423
1.25,-1.9,8.204878124999997,2.2743130831088316
1.3000000000000003,-1.9,8.745000000000003,2.302172886644268
1.35,-1.9,9.323528125,2.330772404161333
1.4000000000000004,-1.9,9.942450000000004,2.360084744241189
1.4500000000000002,-1.9,10.603828125000001,2.390083680543424
1.5,-1.9,11.309799999999996,2.420743687382041
1.5500000000000003,-1.9,12.062578125000007,2.452039967047846
1.6,-1.9,12.86445,2.483948469674844
1.6500000000000004,-1.9,13.717778125000008,2.516445906432324
1.7000000000000002,-1.9,14.625,2.5495097567963922
1.75,-1.9,15.588628124999996,2.5831182706178977
1.8000000000000003,-1.9,16.61125000000001,2.6172504656604803
1.85,-1.9,17.695528125000003,2.651886121235224
1.9000000000000004,-1.9,18.8442,2.6870057685088806
1.9500000000000002,-1.9,20.060078125000004,2.7225906780123963
2.0,-1.9,21.346049999999995,2.758622844826744
-2.0,-1.85,20.124253125000003,2.7244265451650556
-1.95,-1.85,18.8753125,2.6879360111431225
-1.9,-1.85,17.695528125000003,2.651886121235224
-1.85,-1.85,16.582012500000005,2.616295090390226
-1.8,-1.85,15.531953125000001,2.5811818998280613
-1.75,-1.85,14.542612500000004,2.5465663156493688
-1.7,-1.85,13.611328125,2.5124689052802225
-1.65,-1.85,12.735512499999999,2.478911051248108
-1.6,-1.85,11.912653125000002,2.4459149617270017
-1.55,-1.85,11.140312500000006,2.4135036772294343
-1.5,-1.85,10.416128125000004,2.381701072762911
-1.45,-1.85,9.737812500000002,2.3505318547086316
-1.4,-1.85,9.103153125,2.3200215516240363
-1.35,-1.85,8.510012500000004,2.290196498119758
-1.2999999999999998,-1.85,7.956328125,2.261083810919003
-1.25,-1.85,7.440112500000001,2.2327113561766105
-1.2,-1.85,6.959453125000003,2.2051077071199945
-1.15,-1.85,6.512512500000001,2.1783020910791966
-1.1,-1.85,6.097528125,2.1523243250030886
-1.0499999999999998,-1.85,5.712812500000002,2.1272047386182646
-1.0,-1.85,5.356753125000002,2.102974084481309
-0.95,-1.85,5.0278125000000005,2.079663434308542
-0.8999999999999999,-1.85,4.724528124999999,2.0573040611440985
-0.8499999999999999,-1.85,4.445512500000002,2.0359273071502333
-0.7999999999999998,-1.85,4.189453125,2.0155644370746373
-0.75,-1.85,3.955112500000001,1.996246477767713
-0.7,-1.85,3.7413281250000003,1.9780040444852482
-0.6499999999999999,-1.85,3.5470125000000006,1.9608671551127579
-0.5999999999999999,-1.85,3.3711531250000006,1.9448650338776725
-0.5499999999999998,-1.85,3.2128125000000005,1.9300259065618783
-0.5,-1.85,3.0711281250000004,1.91637678967368
-0.44999999999999996,-1.85,2.9453125000000013,1.9039432764659772
-0.3999999999999999,-1.85,2.834653125000001,1.89274932307477
-0.34999999999999987,-1.85,2.738512500000001,1.8828170383762732
-0.2999999999999998,-1.85,2.656328125000001,1.8741664813991312
-0.25,-1.85,2.5876125000000005,1.866815470259447
-0.19999999999999996,-1.85,2.531953125000001,1.8607794065928396
-0.1499999999999999,-1.85,2.4890125000000003,1.8560711193270587
-0.09999999999999987,-1.85,2.458528125,1.8527007313648904
-0.04999999999999982,-1.85,2.4403125000000006,1.8506755523321747
0.0,-1.85,2.4342531250000006,1.85
0.050000000000000266,-1.85,2.4403125000000006,1.8506755523321747
0.10000000000000009,-1.85,2.4585281250000013,1.8527007313648907
0.1499999999999999,-1.85,2.4890125000000003,1.8560711193270587
0.20000000000000018,-1.85,2.531953125000001,1.8607794065928396
0.25,-1.85,2.5876125000000005,1.866815470259447
0.30000000000000027,-1.85,2.6563281250000013,1.8741664813991314
0.3500000000000001,-1.85,2.738512500000001,1.8828170383762732
0.40000000000000036,-1.85,2.834653125000001,1.89274932307477
0.4500000000000002,-1.85,2.9453125000000013,1.9039432764659772
0.5,-1.85,3.0711281250000004,1.91637678967368
0.5500000000000003,-1.85,3.212812500000002,1.9300259065618783
0.6000000000000001,-1.85,3.371153125000002,1.9448650338776725
0.6500000000000004,-1.85,3.547012500000002,1.9608671551127579
0.7000000000000002,-1.85,3.7413281250000017,1.9780040444852485
0.75,-1.85,3.955112500000001,1.996246477767713
0.8000000000000003,-1.85,4.189453125000003,2.0155644370746377
0.8500000000000001,-1.85,4.445512500000002,2.0359273071502333
0.9000000000000004,-1.85,4.7245281250000035,2.0573040611440985
0.9500000000000002,-1.85,5.027812500000003,2.0796634343085425
1.0,-1.85,5.356753125000002,2.102974084481309
1.0500000000000003,-1.85,5.712812500000002,2.127204738618265
1.1,-1.85,6.097528125,2.1523243250030886
1.1500000000000004,-1.85,6.512512500000003,2.1783020910791966
1.2000000000000002,-1.85,6.959453125000003,2.205107707119995
1.25,-1.85,7.440112500000001,2.2327113561766105
1.3000000000000003,-1.85,7.956328125000002,2.261083810919003
1.35,-1.85,8.510012500000004,2.290196498119758
1.4000000000000004,-1.85,9.103153125000006,2.3200215516240363
1.4500000000000002,-1.85,9.737812500000002,2.350531854708632
1.5,-1.85,10.416128125000004,2.381701072762911
1.5500000000000003,-1.85,11.140312500000006,2.4135036772294343
1.6,-1.85,11.912653125000002,2.4459149617270017
1.6500000000000004,-1.85,12.735512500000008,2.478911051248108
1.7000000000000002,-1.85,13.611328125000007,2.512468905280223
1.75,-1.85,14.542612500000004,2.5465663156493688
1.8000000000000003,-1.85,15.531953125000008,2.581181899828062
1.85,-1.85,16.582012500000005,2.616295090390226
1.9000000000000004,-1.85,17.69552812500001,2.6518861212352243
1.9500000000000002,-1.85,18.87531250000001,2.6879360111431225
2.0,-1.85,20.124253125000003,2.7244265451650556
-2.0,-1.8,18.9688,2.6907248094147422
-1.95,-1.8,17.755903125000003,2.65377090194312
-1.9,-1.8,16.61125,2.6172504656604803
-1.85,-1.8,15.531953125000001,2.5811818998280613
-1.8,-1.8,14.515200000000004,2.545584412271571
-1.75,-1.8,13.558253125000002,2.5104780421266386
-1.7,-1.8,12.658450000000002,2.4758836806279896
-1.65,-1.8,11.813203125000003,2.4418230894149557
-1.6,-1.8,11.020000000000003,2.4083189157584592
-1.55,-1.8,10.276403125,2.3753947040439405
-1.5,-1.8,9.580050000000002,2.3430749027719964
-1.45,-1.8,8.928653125,2.311384866265244
-1.4,-1.8,8.32,2.280350850198276
-1.35,-1.8,7.751953125,2.25
-1.2999999999999998,-1.8,7.2224499999999985,2.2203603311174516
-1.25,-1.8,6.729503125000001,2.191460700081113
-1.2,-1.8,6.2711999999999986,2.1633307652783933
-1.15,-1.8,5.845703125,2.1360009363293826
-1.1,-1.8,5.451250000000001,2.1095023109728985
-1.0499999999999998,-1.8,5.086153124999997,2.0838665984174707
-1.0,-1.8,4.748800000000001,2.0591260281974
-0.95,-1.8,4.437653125000001,2.035313243704762
-0.8999999999999999,-1.8,4.15125,2.0124611797498106
-0.8499999999999999,-1.8,3.888203125,1.9906029237394383
-0.7999999999999998,-1.8,3.6471999999999998,1.969771560359221
-0.75,-1.8,3.4270031250000006,1.95
-0.7,-1.8,3.2264500000000003,1.9313207915827966
-0.6499999999999999,-1.8,3.044453125,1.9137659209004638
-0.5999999999999999,-1.8,2.8800000000000003,1.8973665961010275
-0.5499999999999998,-1.8,2.7321531249999995,1.8821530224718712
-0.5,-1.8,2.6000500000000004,1.8681541692269406
-0.44999999999999996,-1.8,2.4829031250000004,1.8553975315279474
-0.3999999999999999,-1.8,2.380000000000001,1.8439088914585775
-0.34999999999999987,-1.8,2.2907031250000007,1.833712082089225
-0.2999999999999998,-1.8,2.2144500000000003,1.8248287590894658
-0.25,-1.8,2.1507531250000005,1.8172781845386248
-0.19999999999999996,-1.8,2.0992000000000006,1.8110770276274835
-0.1499999999999999,-1.8,2.059453125,1.8062391868188443
-0.09999999999999987,-1.8,2.03125,1.8027756377319946
-0.04999999999999982,-1.8,2.0144031250000007,1.8006943105369106
0.0,-1.8,2.008800000000001,1.8
0.050000000000000266,-1.8,2.0144031250000007,1.8006943105369106
0.10000000000000009,-1.8,2.0312500000000013,1.8027756377319946
0.1499999999999999,-1.8,2.059453125,1.8062391868188443
0.20000000000000018,-1.8,2.0992000000000006,1.8110770276274835
0.25,-1.8,2.1507531250000005,1.8172781845386248
0.30000000000000027,-1.8,2.2144500000000016,1.824828759089466
0.3500000000000001,-1.8,2.2907031250000007,1.833712082089225
0.40000000000000036,-1.8,2.380000000000001,1.8439088914585775
0.4500000000000002,-1.8,2.4829031250000004,1.8553975315279474
0.5,-1.8,2.6000500000000004,1.8681541692269406
0.5500000000000003,-1.8,2.732153125000001,1.8821530224718712
0.6000000000000001,-1.8,2.8800000000000017,1.8973665961010275
0.6500000000000004,-1.8,3.0444531250000013,1.9137659209004638
0.7000000000000002,-1.8,3.2264500000000016,1.9313207915827968
0.75,-1.8,3.4270031250000006,1.95
0.8000000000000003,-1.8,3.6472000000000024,1.9697715603592212
0.8500000000000001,-1.8,3.8882031250000013,1.9906029237394385
0.9000000000000004,-1.8,4.151250000000003,2.012461179749811
0.9500000000000002,-1.8,4.437653125000001,2.035313243704762
1.0,-1.8,4.748800000000001,2.0591260281974
1.0500000000000003,-1.8,5.0861531250000045,2.083866598417471
1.1,-1.8,5.451250000000001,2.1095023109728985
1.1500000000000004,-1.8,5.845703125000003,2.136000936329383
1.2000000000000002,-1.8,6.271200000000003,2.1633307652783937
1.25,-1.8,6.729503125000001,2.191460700081113
1.3000000000000003,-1.8,7.222450000000003,2.220360331117452
1.35,-1.8,7.751953125,2.25
1.4000000000000004,-1.8,8.320000000000004,2.280350850198276
1.4500000000000002,-1.8,8.928653125000006,2.311384866265244
1.5,-1.8,9.580050000000002,2.3430749027719964
1.5500000000000003,-1.8,10.276403125000005,2.375394704043941
1.6,-1.8,11.020000000000003,2.4083189157584592
1.6500000000000004,-1.8,11.813203125000005,2.441823089414956
1.7000000000000002,-1.8,12.658450000000004,2.4758836806279896
1.75,-1.8,13.558253125000002,2.5104780421266386
1.8000000000000003,-1.8,14.515200000000007,2.5455844122715714
1.85,-1.8,15.531953125000001,2.5811818998280613
1.9000000000000004,-1.8,16.61125000000001,2.6172504656604803
1.9500000000000002,-1.8,17.755903125000003,2.65377090194312
2.0,-1.8,18.9688,2.6907248094147422
-2.0,-1.75,17.876953125,2.6575364531836625
-1.95,-1.75,16.6991125,2.6201145013147804
-1.9,-1.75,15.588628124999996,2.5831182706178977
-1.85,-1.75,14.542612500000004,2.5465663156493688
-1.8,-1.75,13.558253125000002,2.5104780421266386
-1.75,-1.75,12.6328125,2.4748737341529163
-1.7,-1.75,11.763628124999997,2.4397745797511705
-1.65,-1.75,10.9481125,2.405202694161139
-1.6,-1.75,10.183753125000003,2.3711811402758753
-1.55,-1.75,9.4681125,2.3377339455121917
-1.5,-1.75,8.798828125,2.3048861143232218
-1.45,-1.75,8.1736125,2.272663635472702
-1.4,-1.75,7.590253124999999,2.2410934831014973
-1.35,-1.75,7.046612499999998,2.2102036105300344
-1.2999999999999998,-1.75,6.540628124999998,2.180022935659164
-1.25,-1.75,6.0703125,2.1505813167606567
-1.2,-1.75,5.633753124999998,2.1219095173922944
-1.15,-1.75,5.229112499999999,2.0940391591371923
-1.1,-1.75,4.8546281250000005,2.0670026608594387
-1.0499999999999998,-1.75,4.508612499999998,2.040833163195855
-1.0,-1.75,4.189453125,2.0155644370746373
-0.95,-1.75,3.8956124999999995,1.9912307751739877
-0.8999999999999999,-1.75,3.6256281249999986,1.9678668654154425
-0.8499999999999999,-1.75,3.378112499999999,1.9455076458343719
-0.7999999999999998,-1.75,3.151753124999999,1.9241881404893857
-0.75,-1.75,2.9453125,1.9039432764659772
-0.7,-1.75,2.7576281249999997,1.8848076824970763
-0.6499999999999999,-1.75,2.5876125,1.8668154702594468
-0.5999999999999999,-1.75,2.434253125,1.8499999999999999
-0.5499999999999998,-1.75,2.2966124999999997,1.8343936327844141
-0.5,-1.75,2.173828125,1.8200274723201295
-0.44999999999999996,-1.75,2.0651125,1.8069310999592652
-0.3999999999999999,-1.75,1.9697531250000004,1.7951323071016243
-0.34999999999999987,-1.75,1.8871125000000002,1.7846568297574747
-0.2999999999999998,-1.75,1.8166281249999994,1.7755280904564703
-0.25,-1.75,1.7578125,1.7677669529663689
-0.19999999999999996,-1.75,1.7102531250000004,1.7613914953808538
-0.1499999999999999,-1.75,1.6736125,1.7564168070250297
-0.09999999999999987,-1.75,1.6476281249999998,1.7528548142958102
-0.04999999999999982,-1.75,1.6321125000000003,1.7507141400011597
0.0,-1.75,1.626953125,1.75
0.050000000000000266,-1.75,1.6321125000000003,1.7507141400011597
0.10000000000000009,-1.75,1.6476281250000002,1.7528548142958105
0.1499999999999999,-1.75,1.6736125,1.7564168070250297
0.20000000000000018,-1.75,1.7102531250000004,1.7613914953808538
0.25,-1.75,1.7578125,1.7677669529663689
0.30000000000000027,-1.75,1.8166281250000007,1.7755280904564705
0.3500000000000001,-1.75,1.8871125000000002,1.7846568297574747
0.40000000000000036,-1.75,1.9697531250000004,1.7951323071016243
0.4500000000000002,-1.75,2.0651125,1.8069310999592652
0.5,-1.75,2.173828125,1.8200274723201295
0.5500000000000003,-1.75,2.2966125,1.8343936327844141
0.6000000000000001,-1.75,2.4342531250000006,1.85
0.6500000000000004,-1.75,2.5876125000000005,1.866815470259447
0.7000000000000002,-1.75,2.757628125000001,1.8848076824970765
0.75,-1.75,2.9453125,1.9039432764659772
0.8000000000000003,-1.75,3.1517531250000017,1.924188140489386
0.8500000000000001,-1.75,3.3781125000000003,1.945507645834372
0.9000000000000004,-1.75,3.6256281250000013,1.9678668654154428
0.9500000000000002,-1.75,3.895612500000001,1.9912307751739877
1.0,-1.75,4.189453125,2.0155644370746373
1.0500000000000003,-1.75,4.5086125000000035,2.040833163195855
1.1,-1.75,4.8546281250000005,2.0670026608594387
1.1500000000000004,-1.75,5.229112500000002,2.0940391591371927
1.2000000000000002,-1.75,5.633753125000001,2.1219095173922944
1.25,-1.75,6.0703125,2.1505813167606567
1.3000000000000003,-1.75,6.540628125000002,2.180022935659164
1.35,-1.75,7.046612499999998,2.2102036105300344
1.4000000000000004,-1.75,7.590253125000004,2.2410934831014973
1.4500000000000002,-1.75,8.173612500000004,2.2726636354727026
1.5,-1.75,8.798828125,2.3048861143232218
1.5500000000000003,-1.75,9.468112500000004,2.337733945512192
1.6,-1.75,10.183753125000003,2.3711811402758753
1.6500000000000004,-1.75,10.948112500000004,2.405202694161139
1.7000000000000002,-1.75,11.763628125000004,2.4397745797511705
1.75,-1.75,12.6328125,2.4748737341529163
1.8000000000000003,-1.75,13.558253125000004,2.5104780421266386
1.85,-1.75,14.542612500000004,2.5465663156493688
1.9000000000000004,-1.75,15.588628125000008,2.583118270617898
1.9500000000000002,-1.75,16.6991125,2.6201145013147804
2.0,-1.75,17.876953125,2.6575364531836625
-2.0,-1.7,16.846049999999998,2.6248809496813372
-1.95,-1.7,15.702278124999996,2.586986664055306
-1.9,-1.7,14.625,2.5495097567963922
-1.85,-1.7,13.611328125,2.5124689052802225
-1.8,-1.7,12.658450000000002,2.4758836806279896
-1.75,-1.7,11.763628124999997,2.4397745797511705
-1.7,-1.7,10.924199999999997,2.4041630560342613
-1.65,-1.7,10.137578124999996,2.369071548096427
-1.6,-1.7,9.401250000000001,2.3345235059857505
